Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Nier: Automata The End of Yorha Edition,89,206805,2022,18 year,NA,"['Role-playing (RPG)', 'Adventure']",0,8,1,"['Action', 'Science fiction', 'Drama', 'Open world']",Yes,2073600,['Square Enix'],['PlatinumGames'],NA,Third person,"[1877, 19564, 25300, 25311, 54842, 55038, 81249, 90099, 103303, 105269]",NA,"NieR: Automata tells the story of androids 2B, 9S and A2 and their battle to reclaim the machine-driven dystopia overrun by powerful machines.

The NieR: Automata - The End of YoRHa Edition includes the game itself and comes packed with DLC and bonus content for the full experience of the award-winning post-apocalyptic action RPG.","The first and second playthroughs follow the respective views of 2B and 9S during an initial invasion. After opening a route for future missions, they are sent to clear out machine threats for the Resistance, led by Anemone, who provides the two with support. During their missions, 2B and 9S discover that the machines are exploring human societies and concepts. The two work with a pacifist machine group led by Pascal; battle Adam and Eve, physical manifestations of the machine network who reveal that their creators were destroyed centuries ago and encounter A2, a rogue android on the run from YoRHa. Adam is killed by 2B after he captures 9S. During his recuperation, 9S discovers a glitch in YoRHa's servers when syncing himself and 2B, and learns that humanity was extinct long before the alien invasion. Their last remnant is a Moon-based server holding humanity's incomplete genome remains. YoRHa perpetuates the myth of their survival to maintain morale and give androids a ""god"" to fight for. With Adam dead, Eve goes mad with grief and drives the machines under his command into a frenzy. 2B and 9S kill Eve to end the rampage, but 9S becomes infected with Eve's logic virus, forcing 2B to kill him. However, 9S's consciousness survives within the local machine network.

The third playthrough begins as YoRHa launches a full-scale invasion. A logic virus attack—enabled by the ""glitch"" that 9S previously discovered—corrupts every YoRHa unit including those in the Bunker, except for 2B and the restored 9S. 2B and 9S are separated in the aftermath, and 2B is infected with the logic virus. Discovered by A2, 2B uploads her memories into her sword and asks her to look after 9S. An ignorant 9S witnesses A2 mercifully killing 2B and swears revenge on her. Simultaneously, a tower created by the machines rises from the land, separating the two before they can fight. The perspective splits between A2 and 9S a fortnight after these events. A2—the survivor of a test run for YoRHa—finds herself empathising with the machines; she witnesses Pascal's village being destroyed, then its ""children"" committing suicide out of fear when attacked. Pascal begs A2 to either wipe his memory or kill him; A2 can perform either task or leave him. An increasingly-unbalanced 9S investigates the tower's resource-gathering platforms, fighting machine remnants and learning the tower is designed to launch a missile at the Moon server. Both eventually enter the tower, with Devola and Popola sacrificing themselves to open it."
No More Heroes III,75,119387,2021,18 year,NA,"[""Hack and slash/Beat 'em up""]",5,25,6,"['Action', 'Comedy']",Yes,2073600,['Grasshopper Manufacture'],['Grasshopper Manufacture'],NA,Third person,"[19164, 54775, 76253, 103168, 113109, 113895, 115283, 118490, 210806, 231290]",Unreal Engine 4,"The latest numbered entry in the No More Heroes series.

Fight your way to the top of the Galactic Superhero Rankings!
The legendary assassin Travis Touchdown makes his glorious return to the Madness in the No More Heroes 3 game, exclusively on the Nintendo Switch system!","The legendary assassin Travis Touchdown makes his glorious return to the Madness in the No More Heroes 3 game, exclusively on the Nintendo Switch system!

The evil Prince FU and his band of alien assassins are itching to conquer Earth, and the only thing standing in their way is Travis Touchdown and his crew. Armed with his trusty Beam Katana, new tech, and some killer wrestling moves, Travis must battle to the top of the Galactic Superhero Rankings and put an end to the invasion.

Experience the latest punk-rock, off-the-wall adventure from SUDA51 and the minds of Grasshopper Manufacture!"
Nickelodeon Kart Racers 3: Slime Speedway,70,208727,2022,Tout Public,NA,"['Racing', 'Sport', 'Arcade']",1,8,6,"['Action', 'Comedy', 'Kids']",Yes,6220800,['GameMill Entertainment'],['Bamtang Games'],NA,NA,"[15851, 19164, 23314, 27378, 87673, 105011, 118871, 119161, 119207, 121036]",Unreal Engine,"Rebuilt and re-imagined from the ground up, Nickelodeon Kart Racers returns - bigger and better than ever! Featuring a fully voice-acted cast of over 40 iconic characters, drift, slide, and boost your way to the finish line on tracks inspired by legendary Nickelodeon shows like SpongeBob SquarePants, Teenage Mutant Ninja Turtles, Avatar: The Last Airbender, and more!",
Asterigos: Curse of the Stars,73,169994,2022,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",6,27,5,"['Action', 'Fantasy', 'Historical']",Yes,1190400,['tinyBuild'],['Acme Gamestudio'],NA,Third person,"[27092, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",Unreal Engine 4,"Embark on a journey full of danger in this action RPG, inspired by Greek and Roman mythologies. Explore the breathtaking city of Aphes and forge your way through legions of unique foes and mythical bosses to discover the truth behind the city’s curse.","Discover the long forgotten secrets and hidden paths in this high fantasy world, featuring exhilarating battle encounters, interconnected maps full of places to explore, and an immersive story where every choice matters. Play as Hilda – a brave young warrior from the Northwind Legion who embarks on a journey to the cursed city in order to save her lost father. The gameplay elements inspired by soulslike games alongside a lighter, dynamic combat system, create a fresh take on the modern action RPG genre, providing you with a harmonious difficulty and exploration balance."
Kamiwaza: Way of the Thief,52,197545,2022,Tout Public,NA,['Adventure'],0,5,3,"['Action', 'Historical', 'Stealth']",Yes,1190400,['NIS America'],['ACQUIRE Corp.'],NA,Third person,"[34155, 55199, 76253, 79134, 87622, 96217, 103054, 103292, 106987, 111130]",NA,"Join honorable thief Ebizo on the streets of Mikado, and put your thieving skills to the test! Will you walk the path of honor for the sake of family? The choice is yours to make.","Set during the Edo period of Japan, Kamiwaza stars amateur thief Ebizo, who aspires to steal from the rich and give to the poor. During his first stint, however, he and his mentor, Ainosuke, witness their own men take the lives of innocent civilians. Disillusioned by the horrific display of violence, Ainosuke advises Ebizo to escape with the only survivor—a lone girl.

A decade later, Ebizo has held fast to his morals, living an honest and fulfilling life with Suzuna, the young girl he took in as his own daughter. But the illusion of security is shattered once Suzuna falls ill. In order to buy the medicine she desperately needs, Ebizo is faced with a heavy financial burden. Conflicted, Ebizo is forced to return to the underbelly of Mikado, but vows only to steal for the sake of those less fortunate.

Will you walk the path of honor, even as a thief? The choice is yours to make."
No More Heroes III,75,119387,2021,18 year,NA,"[""Hack and slash/Beat 'em up""]",5,25,6,"['Action', 'Comedy']",Yes,2073600,['Grasshopper Manufacture'],['Grasshopper Manufacture'],NA,Third person,"[19164, 54775, 76253, 103168, 113109, 113895, 115283, 118490, 210806, 231290]",Unreal Engine 4,"The latest numbered entry in the No More Heroes series.

Fight your way to the top of the Galactic Superhero Rankings!
The legendary assassin Travis Touchdown makes his glorious return to the Madness in the No More Heroes 3 game, exclusively on the Nintendo Switch system!","The legendary assassin Travis Touchdown makes his glorious return to the Madness in the No More Heroes 3 game, exclusively on the Nintendo Switch system!

The evil Prince FU and his band of alien assassins are itching to conquer Earth, and the only thing standing in their way is Travis Touchdown and his crew. Armed with his trusty Beam Katana, new tech, and some killer wrestling moves, Travis must battle to the top of the Galactic Superhero Rankings and put an end to the invasion.

Experience the latest punk-rock, off-the-wall adventure from SUDA51 and the minds of Grasshopper Manufacture!"
Lego Bricktales,75,194745,2022,Tout Public,NA,"['Puzzle', 'Simulator', 'Adventure']",2,23,10,['Fantasy'],Yes,1190400,['Thunderful'],['ClockStone Studios'],NA,Bird view / Isometric,"[236, 24426, 25222, 28070, 55984, 65503, 96217, 106992, 109573, 115653]",NA,"In this puzzle-adventure, use an intuitive brick-by-brick building mechanic to solve puzzles and bring your creations to life! Experience a charming story as you explore beautiful Lego dioramas and help the people inhabiting them.",
PC Building Simulator 2,82,194247,2022,Tout Public,NA,['Simulator'],1,0,1,['Business'],Yes,3686400,['Epic Games'],['Spiral House'],NA,First person,"[9910, 17613, 27744, 29173, 35463, 55888, 87210, 101573, 105264, 117717]",NA,"Grow your empire as you learn to repair, build and customize PCs at the next level. Experience deeper simulation, an upgraded career mode, and powerful new customisation features. Use realistic parts from 40+ hardware brands to bring your ultimate PC to life.",
Undecember,N/A,175015,2022,18 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]",2,21,3,"['Action', 'Fantasy']",Yes,1190400,['LINE Corporation'],['Needs Games'],NA,Third person,"[19164, 54775, 55199, 81249, 96217, 103168, 105049, 106987, 113109, 113636]",Unreal Engine 4,Undecember is a Hack & Slash Action RPG in which players are able to surpass the conventional limits of skills by endlessly combining variety of Skill and Link Runes. Become a Rune Hunter and experience the joy of farming and growth!,
Asterix & Obelix XXXL: The Ram From Hibernia,65,208734,2022,16 year,NA,"['Fighting', ""Hack and slash/Beat 'em up"", 'Adventure']",0,27,7,"['Action', 'Comedy']",Yes,1190400,['Microids'],['OSome Studio'],Yes,Bird view / Isometric,"[4052, 11527, 24426, 28010, 76253, 101608, 103168, 114009, 115283, 117533]",NA,Join Asterix & Obelix in a brand-new original story in… Hibernia! Explore this crazy action-adventure in a local coop mode up to 4 players!,
Azure Striker Gunvolt 3,80,135503,2022,Tout Public,NA,['Platform'],3,22,6,"['Action', 'Science fiction']",Yes,2073600,['Inti Creates'],['Inti Creates'],NA,Side view,"[12539, 25311, 28070, 55038, 55190, 57187, 68286, 89550, 105269, 107318]",NA,"Fates are sealed as paradigms shift and a new era unfolds. What lies beyond the path toward hope?

Inti Creates' flagship 2D side-scrolling ""Azure Striker GUNVOLT"" series is back with a brand new title!

Just as they did for the previous two games in the series, action supervisor Keiji Inafune will be working closely with series director Yoshihisa Tsuda of Inti Creates to craft new systems and ideas that take the action the series is known for to the next level.","Gunvolt once again returns as a playable character, with a seemingly overhauled moveset, lacking the Flashfield entirely. Joining him is a new playable character named Kirin, who uses a mix of ranged and melee attacks with her sword and enchanted talismans."
Bus Simulator City Ride,N/A,210909,2022,Tout Public,NA,['Simulator'],0,12,3,[],Yes,2073600,[],['stillalive studios'],NA,First person,"[17613, 24620, 36269, 36346, 55590, 65827, 87485, 101573, 105264, 112754]",Unity,"Take the driver’s seat as you transport passengers around a lively city in officially licensed buses from famous manufacturers: Alexander Dennis, Blue Bird, BYD, IVECO BUS, MAN, Mercedes-Benz, Scania, Setra, Volvo, and Vicinity Motor Corp. Drive the routes and complete campaign missions to unlock even more buses, districts, and routes. Climb the career ladder and establish a public transport network for your city.",
The Case of the Golden Idol,84,166722,2022,16 year,NA,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",1,3,3,"['Thriller', 'Historical', 'Mystery']",Yes,1190400,['Playstack'],['Color Gray Games'],NA,Side view,"[236, 18011, 25222, 26223, 27725, 54678, 55984, 79134, 81275, 86657]",Godot,"A new kind of detective game that allows you to think and investigate freely. Discover clues surrounding 12 strange and gruesome deaths and build your own theory. Pick your suspect, deduce the motive, unmask the awful truth.",
Cultic,79,164944,2022,NA,NA,"['Shooter', 'Indie']",2,2,1,['Action'],Yes,1190400,['3D Realms'],['Jasozz Games'],NA,First person,"[19164, 32902, 43367, 54844, 76263, 103301, 105269, 107318, 111130, 113895]",NA,"You died? So what? Tuck your guts back in and gear up to fight your way through the ranks of a mysterious and twisted cult. You, your guns, and your dynamite will have to shoot, slide, blast, duck, dodge, and maybe throw a gib or two to survive in this old-school-inspired shooter.",
The Darkest Tales,74,138874,2022,18 year,NA,"['Platform', ""Hack and slash/Beat 'em up"", 'Adventure']",1,26,4,"['Action', 'Fantasy', 'Horror', 'Drama']",Yes,1190400,['101XP'],['Trinity Team srls'],NA,Side view,"[24426, 28070, 29032, 54775, 55984, 56033, 96217, 103168, 111130, 116530]",NA,"The Darkest Tales is a complex and compelling adventure, full of familiar characters and fairytale landscapes. Over the course of the journey, you'll have to come face-to-face with the difficult questions of life more than once.","When a nightmare creeps into reality, the only ones that can help are those whose magical powers we’ve believed in since childhood. A brave teddy bear heads to the far side of ""happily ever after"" to rescue his owner, Alicia."
Dragon Ball: The Breakers,53,182179,2022,Tout Public,NA,['Fighting'],0,29,4,"['Action', 'Survival', 'Party']",Yes,1190400,['Bandai Namco Entertainment'],['Dimps'],NA,Third person,"[4052, 8537, 26658, 76852, 89550, 96452, 101608, 109277, 112138, 115753]",NA,Dragon Ball: The Breakers is a 1-on-7 online asymmetrical action game in which a band of seven everyday humans tries to survive the Raider (a classic Dragon Ball rival such as Cell and Frieza) who will hunt and evolve into an unstoppable force.,"Caught in an unexpected temporal phenomenon, seven ordinary citizens find themselves stranded in a Temporal Seam: they share their imprisonment with the Raider, a menacing enemy from another timeline with an overwhelming power.

Their only hope for survival is to break out from the Temporal Seam with the Super Time Machine, but the Raider is on their tracks and becomes stronger by the minute. In a race against time the cunning of Survivors clashes with the power of the Raider, to break free or be broken."
The Eternal Cylinder,79,121715,2021,Tout Public,NA,['Adventure'],6,19,5,"['Action', 'Survival', 'Open world']",Yes,2073600,['Good Shepherd Entertainment'],['ACE Team'],NA,Third person,"[10032, 10776, 17548, 25300, 26574, 26658, 81249, 87622, 102584, 103303]",NA,"In The Eternal Cylinder, players control a herd of adorable creatures called Trebhums and must explore a strange alien world filled with exotic lifeforms, surreal environments, and the constant threat of the Cylinder, a gargantuan rolling structure of ancient origin which crushes everything in its path. This unique ecosystem is a massive, procedurally generated land with unique animal AI, real-time world destruction, and organic exploration and puzzle design to create emergent gameplay that ensures no two playthroughs are ever the same.","Your Trebhums begin at the bottom of the natural food chain but can mutate and evolve with new physical attributes and abilities by eating a variety of flora and fauna. Discover and adapt dozens of mutations, including new traversal skills like flying and swimming to reach new areas, and new senses to help overcome puzzles, challenges and dangers. Your many Trebhums can each have different mutations, and new mutations don’t replace ones you already have, letting you stack ability sets in dynamic ways. Each mutation will also change the physical look of a Trebhum and stacking these will generate near countless surprising new creature designs which players will be able to organically discover as they explore this unique alien ecosystem."
The Last Oricru,53,152073,2022,18 year,NA,"['Role-playing (RPG)', 'Adventure']",2,28,3,"['Action', 'Fantasy', 'Science fiction', 'Historical', 'Warfare']",Yes,1190400,['Prime Matter'],['GoldKnights'],NA,Third person,"[25311, 27092, 55038, 55199, 81249, 96217, 103303, 105269, 106987, 113360]",NA,The Last Oricru is an action RPG with a strong emphasis on storytelling and player choices. The player is awakening in a sci-fi medieval world at a time of war and starts influencing the destiny of a whole nation. Game is designed as both - single-player and a coop experience.,"In the world of The Last Oricru the advanced technology is mostly forgotten. The last remains are perceived as magical objects and only a few chosen ones can be used. Some of the advanced technology such as Cradle of Life, can be used by The Last Oricru only."
Lost Eidolons,75,145148,2022,16 year,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",4,19,3,"['Fantasy', 'Historical', 'Warfare']",Yes,1190400,['Ocean Drive Studio'],['Ocean Drive Studio'],NA,Bird view / Isometric,"[13196, 14394, 18623, 19404, 23345, 26845, 26940, 30229, 36553, 79134]",Unity,"Lost Eidolons is a turn-based tactical RPG set in a land of forgotten gods and feudal war. Join small-town mercenary Eden as he's thrust into an escalating revolution. Recruit allies, build a rebellion, and test your wits in challenging story-driven scenarios.","Eden is a reputable mercenary in his hometown of Lonetta. When an aristocratic conspiracy causes his fall from grace, he is left with no choice but to follow the machinations of fate that will engross him into a ploy to overthrow the conquering Emperor, Ludivictus. A journey riddled with moral dilemma, bitter farewells, and emotional betrayal; Eden’s journey will force him to discover who he really is on this grand stage."
Triangle Strategy,83,143610,2022,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",5,20,2,['Fantasy'],Yes,667557,['Nintendo'],"['Artdink', 'Square Enix']",NA,Bird view / Isometric,"[7615, 9472, 13196, 19404, 26268, 26845, 27092, 36258, 115653, 119171]",NA,"Three nations battle for control of the dwindling resources of salt and iron in this HD-2D adventure tactical RPG. Featuring deep gameplay full of choices and consequences, strategically survey the battlefield to gain the upper hand.","Command a group of warriors as Serenoa, heir of House Wolffort, in a tangled plot where your decisions make all the difference. Key choices you make will bolster one of three convictions—Utility, Morality, Liberty—which together make up Serenoa’s world view and influence how the story will unfold. When faced with truly momentous decisions, multiple characters will weigh in by casting their votes on the Scales of Conviction. In these moments, the allies and decisions you make can determine the fate of whole nations and the continent of Norzelia itself.

Finding the best location in turn-based battles can tip the tide of combat in your favor. Position units on higher ground to take control of the battlefield and gain the advantage with increased range. You can also flank enemies on both sides, then strike from behind for a powerful follow-up attack. Elemental chain reactions are also an important part of combat. For example, use fire to melt icy terrain, then use lightning to electrocute it. Push the enemy into the electrified water to see sparks fly in stunning HD-2D visuals!"
Trifox,77,107180,2022,Tout Public,NA,"['Shooter', 'Platform', 'Adventure', 'Indie', 'Arcade']",1,24,6,['Action'],Yes,1184000,['Big Sugar'],['Glowfish Interactive'],NA,Bird view / Isometric,"[20342, 24426, 25901, 43367, 55190, 56033, 105269, 107318, 110503, 111130]",Unity 3d,"Trifox is a colourful and cartoonish action-adventure featuring a phenomenal fox with a multitude of talents! Choose from a trio of classes – Warrior, Mage, Engineer – or mix-and-match abilities to create a tailor-made hero! Inspired by the golden age of 3D platformers.","After his home is attacked and his TV remote stolen, Trifox sets out in pursuit of the mysterious looters in an action-packed adventure."
The Witch's House MV,N/A,111081,2018,16 year,NA,"['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",0,23,4,"['Horror', 'Survival']",Yes,1190400,['DANGEN Entertainment'],['Fummy'],NA,Side view,"[11668, 18011, 24426, 25646, 26574, 27266, 56033, 96217, 109339, 111130]",RPG Maker MV,"The Witch's House, originally released in 2012, falls within the tradition of Japanese horror RPGs with heavy emphasis on puzzle-solving and jump scares. The Witch's House is deliberately designed with traps at almost every turn--sudden death is unpredictable and it keeps players on their toes. Anything can happen at any time.

With completely remastered visuals, The Witch's House MV will feel fresh to even the most familiar old-school fans. Fans will also be greeted by a new difficulty mode that includes new events upon completion of the base game.","A young girl, Viola, is drawn inexorably to a mysterious manor that seems to change behind her back. It is a place of pain, turmoil and death. Plumb its detestable depths and abominable history. Untangle riddles that bar your perilous path. And flee the hellish halls of The Witch's House."
Dragon Ball: The Breakers,53,182179,2022,Tout Public,NA,['Fighting'],0,29,4,"['Action', 'Survival', 'Party']",Yes,1190400,['Bandai Namco Entertainment'],['Dimps'],NA,Third person,"[4052, 8537, 26658, 76852, 89550, 96452, 101608, 109277, 112138, 115753]",NA,Dragon Ball: The Breakers is a 1-on-7 online asymmetrical action game in which a band of seven everyday humans tries to survive the Raider (a classic Dragon Ball rival such as Cell and Frieza) who will hunt and evolve into an unstoppable force.,"Caught in an unexpected temporal phenomenon, seven ordinary citizens find themselves stranded in a Temporal Seam: they share their imprisonment with the Raider, a menacing enemy from another timeline with an overwhelming power.

Their only hope for survival is to break out from the Temporal Seam with the Super Time Machine, but the Raider is on their tracks and becomes stronger by the minute. In a race against time the cunning of Survivors clashes with the power of the Raider, to break free or be broken."
Kamiwaza: Way of the Thief,52,197545,2022,Tout Public,NA,['Adventure'],0,5,3,"['Action', 'Historical', 'Stealth']",Yes,1190400,['NIS America'],['ACQUIRE Corp.'],NA,Third person,"[34155, 55199, 76253, 79134, 87622, 96217, 103054, 103292, 106987, 111130]",NA,"Join honorable thief Ebizo on the streets of Mikado, and put your thieving skills to the test! Will you walk the path of honor for the sake of family? The choice is yours to make.","Set during the Edo period of Japan, Kamiwaza stars amateur thief Ebizo, who aspires to steal from the rich and give to the poor. During his first stint, however, he and his mentor, Ainosuke, witness their own men take the lives of innocent civilians. Disillusioned by the horrific display of violence, Ainosuke advises Ebizo to escape with the only survivor—a lone girl.

A decade later, Ebizo has held fast to his morals, living an honest and fulfilling life with Suzuna, the young girl he took in as his own daughter. But the illusion of security is shattered once Suzuna falls ill. In order to buy the medicine she desperately needs, Ebizo is faced with a heavy financial burden. Conflicted, Ebizo is forced to return to the underbelly of Mikado, but vows only to steal for the sake of those less fortunate.

Will you walk the path of honor, even as a thief? The choice is yours to make."
McPixel 3,75,191576,2022,16 year,NA,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0,24,8,"['Action', 'Fantasy', 'Comedy']",Yes,1190400,['Devolver Digital'],['Sos Sosowski'],NA,Third person,"[236, 11367, 24426, 25222, 25646, 28070, 55190, 96217, 106987, 113360]",NA,McPixel 3 is a mind-blowing save-the-day adventure that sees the titular wanna-be hero avert one disaster after another at every turn using unconventional yet entertaining methods of mayhem.,"Is it a bird? Is it a plane? It's falling too fast to be either of those. It's McPixel! A wanna-be hero who keeps getting mixed up in the most unbelievable situations you can imagine.

Avert one disaster after another at every turn using unconventional yet entertaining methods of mayhem including - but not limited to - summoning a spider-billionaire, having a BBQ in his pants, punching a T-Rex into outer space, peeing into sports cars, and kicking Fork Parker in the balls."
NHL 23,71,214675,2022,Tout Public,NA,['Sport'],0,7,4,[],Yes,8294400,['EA Sports'],['EA Vancouver'],NA,NA,"[93920, 109606, 114286, 116343, 116349, 116350, 116351, 116352, 116353, 119947]",NA,NHL 23 is an ice hockey simulation video game developed by EA Vancouver and published by EA Sports. It is the 32nd instalment in the NHL video game series,
No More Heroes III,75,119387,2021,18 year,NA,"[""Hack and slash/Beat 'em up""]",5,25,6,"['Action', 'Comedy']",Yes,2073600,['Grasshopper Manufacture'],['Grasshopper Manufacture'],NA,Third person,"[19164, 54775, 76253, 103168, 113109, 113895, 115283, 118490, 210806, 231290]",Unreal Engine 4,"The latest numbered entry in the No More Heroes series.

Fight your way to the top of the Galactic Superhero Rankings!
The legendary assassin Travis Touchdown makes his glorious return to the Madness in the No More Heroes 3 game, exclusively on the Nintendo Switch system!","The legendary assassin Travis Touchdown makes his glorious return to the Madness in the No More Heroes 3 game, exclusively on the Nintendo Switch system!

The evil Prince FU and his band of alien assassins are itching to conquer Earth, and the only thing standing in their way is Travis Touchdown and his crew. Armed with his trusty Beam Katana, new tech, and some killer wrestling moves, Travis must battle to the top of the Galactic Superhero Rankings and put an end to the invasion.

Experience the latest punk-rock, off-the-wall adventure from SUDA51 and the minds of Grasshopper Manufacture!"
PGA Tour 2K23,76,214135,2022,18 year,NA,"['Role-playing (RPG)', 'Simulator', 'Sport']",0,10,5,[],Yes,1190400,['2K'],['HB Studios'],NA,NA,"[28129, 29348, 87485, 103232, 112191, 114285, 115869, 116353, 118871, 120126]",NA,"Hit the links with more swagger in PGA Tour 2K23. Now featuring playable male and female pros, including Tiger Woods, new licensed courses, more control options, an authentic PGA Tour MyCareer, Course Designer, and new MyPlayer Skills and Archetypes! PGA Tour 2K23. More Golf. More Game.",
Saint Kotar,49,169552,2021,16 year,NA,"['Point-and-click', 'Adventure', 'Indie']",0,28,5,"['Horror', 'Thriller']",Yes,1190400,['SOEDESCO Publishing'],['Red Martyr Entertainment'],NA,Third person,"[13189, 18011, 18841, 25222, 25646, 27266, 54678, 55282, 81275, 111130]",NA,Saint Kotar is a psychological horror adventure set in an ancient rural town of Croatia. Take on the role of two godly men trying to unravel the terrifying truth behind the town's occult happenings and the disappearance of their relative. Find your humanity -- or descend into madness and death.,
Scorn,70,19817,2022,18 year,NA,"['Puzzle', 'Adventure', 'Indie']",87,26,3,"['Action', 'Horror']",Yes,1354896,"['Ebb Software', 'Kepler Interactive']",['Ebb Software'],NA,First person,"[11668, 18020, 25646, 27266, 28070, 55190, 56033, 77529, 111130, 114455]",Unreal Engine 4,"Scorn is an atmospheric first person horror adventure game set in a nightmarish universe of odd forms and somber tapestry. It is designed around an idea of ""being thrown into the world"". Isolated and lost inside this dream-like world you will explore different interconnected regions in a non-linear fashion. The unsettling environment is a character itself. Every location contains its own theme (story), puzzles and characters that are integral in creating a cohesive lived in world. Throughout the game you will open up new areas, acquire different skill sets, weapons, various items and try to comprehend the sights presented to you.",
Star Trek Prodigy: Supernova,N/A,202419,2022,Tout Public,NA,"['Platform', 'Puzzle', 'Adventure']",0,38,6,"['Action', 'Fantasy', 'Science fiction', 'Kids']",Yes,2073600,['Outright Games'],['Tessera Studios'],NA,Third person,"[19241, 20342, 24426, 28070, 55038, 55190, 56033, 77529, 96217, 110503]",NA,"After the U.S.S. Protostar picks up strange readings from a dying star, Dal and Gwyn must race against time to save their friends, their ship, and an entire planetary system before a supernova destroys them all! Using their unique skills to overcome ingenious puzzles, endure hostile environments and battle deadly robot armies, Dal and Gwyn must save their captured crewmates Jankom Pog, Rok-Tahk, Zero, and Murf. But they soon encounter a deadly new enemy, one that will stop at nothing to destroy the U.S.S. Protostar and change the very course of history!",
Trifox,77,107180,2022,Tout Public,NA,"['Shooter', 'Platform', 'Adventure', 'Indie', 'Arcade']",1,24,6,['Action'],Yes,1184000,['Big Sugar'],['Glowfish Interactive'],NA,Bird view / Isometric,"[20342, 24426, 25901, 43367, 55190, 56033, 105269, 107318, 110503, 111130]",Unity 3d,"Trifox is a colourful and cartoonish action-adventure featuring a phenomenal fox with a multitude of talents! Choose from a trio of classes – Warrior, Mage, Engineer – or mix-and-match abilities to create a tailor-made hero! Inspired by the golden age of 3D platformers.","After his home is attacked and his TV remote stolen, Trifox sets out in pursuit of the mysterious looters in an action-packed adventure."
Figment 2: Creed Valley,76,119801,2023,Tout Public,NA,"['Music', 'Puzzle', 'Adventure', 'Indie']",3,38,6,"['Action', 'Fantasy', 'Comedy']",Yes,1190400,['Bedtime Digital Games'],['Bedtime Digital Games'],Yes,Third person,"[20329, 24426, 25646, 28070, 55190, 77529, 96217, 106987, 110503, 113360]",NA,"Figment 2: Creed Valley is an encore to Figment. Dusty and Piper have restored peace in The Mind, however, a new adversary is threatening its balance. Our two heroes must travel to Creed Valley, where The Mind’s beliefs and ideals are formed, to face their most menacing and theatrical foe so far.","Nightmares have shattered the Moral Compass, making The Mind unable to function properly. Dusty and his ever-optimistic sidekick, Piper, must travel to Creed Valley, where The Mind’s ideals are formed to restore peace. A journey filled with musical showdowns and mind-bending puzzles awaits.

Nightmares have their own theme songs, shining light on why they have appeared.
Dodge and weave as they taunt you.

Chat with The Mind's ever-changing opinions and tune in to the world's rhythm.

Joy, sadness and everything in between. Figment 2: Creed Valley draws from emotional experiences that affect us all.
Face stress, anxiety and the fear of the dark in a musical and surreal universe.
Grab your sword and restore the light that once was."
A Plague Tale: Requiem,82,152242,2022,18 year,NA,"['Role-playing (RPG)', 'Adventure']",21,36,4,"['Action', 'Historical', 'Stealth', 'Drama', 'Mystery']",Yes,1190400,['Focus Entertainment'],['Asobo Studio'],NA,Third person,"[27092, 27316, 34155, 55984, 80916, 96217, 103054, 106987, 107614, 116530]",Zouna,"A Plague Tale: Requiem is an action-adventure game similar to its predecessor. The player assumes control of Amicia and must face against both soldiers from the French Inquisition and hordes of rats that are spreading the black plague. Gameplay is largely similar to the first game, though the combat system is significantly expanded. The game features a progression system in which the player will be awarded additional skills and abilities. Stealth players will unlock skills that allow them to sneak around more efficiently, while those who prefer a more lethal approach will unlock additional combat skills. Locations are also larger, giving players additional options to progress.","After escaping their devastated homeland, Amicia and Hugo travel far south to new regions and vibrant cities. There, they attempt to start a new life and control Hugo’s curse. But when Hugo’s powers reawaken, death and destruction return in a flood of devouring rats. Forced to flee once more, the siblings place their hopes on a prophesized island that may hold the key to saving Hugo."
Ghostbusters: Spirits Unleashed,68,194682,2022,Tout Public,NA,"['Shooter', 'Adventure']",0,22,6,['Action'],Yes,3686400,['Illfonic'],['Illfonic'],NA,NA,"[52189, 55038, 75242, 76877, 87622, 103292, 105269, 106805, 107318, 111130]",NA,"An all-ages take on its brand of four-versus-one asymmetric multiplayer games, where you play as your own original Ghostbusters team — or take on the role of a ghost hellbent on wreaking haunted havoc.",
Marvel Snap,85,202279,2022,Tout Public,NA,"['Strategy', 'Card & Board Game']",0,16,3,"['Fantasy', 'Science fiction']",Yes,810000,['nuverse'],['Second Dinner'],No,Bird view / Isometric,"[7615, 13196, 13200, 17130, 19404, 24620, 32510, 56967, 111187, 119156]",Unity,"Marvel Snap: The fastest card battler in the multiverse!

Build your Marvel dream team in this fast-paced, action-packed, collectible card game available on Mobile and PC.",
