Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
PowerWash Simulator,75,138590,2021,Tout Public,NA,"['Simulator', 'Indie']",1,14,6,"['Business', 'Sandbox']",Yes,1190400,['Square Enix'],['FuturLab'],Yes,First person,"[3212, 3278, 26574, 29173, 34823, 37419, 38967, 44242, 51577, 251557]",Unity,"Release the Pressure with PowerWash Simulator! Wash away your worries with the soothing sounds of high-pressure water. Fire up your power washer and blast away every speck of dirt and grime you can find, all with the simple satisfaction of power-washing to a sparkling finish.","You're looking to start a business – but what? You decide power washing is super satisfying and you'd like to turn it into a full time gig. You put your good friend Harper Shaw, a bargain hunter and auction lot buyer up to the task of finding you the perfect vehicle for your new enterprise.

Through completing various jobs, you get to know the citizens of Muckingham, the small town in which the game is set, helping wash away their various problems. Figuratively... and literally!

The first client you are introduced to is Cal, Harper Shaw's new disgruntled neighbour. They are a volcanologist, who’s moved back into town to study Mount Rushless, the local volcano, and to help look after his ageing parents. He's so worked up as he bought a house without even looking at a picture of the back garden. He thinks the previous owners might have even owned rhinos it's that dirty..."
Akiba's Trip: Hellbound & Debriefed,52,119460,2021,16 year,NA,"['Fighting', 'Role-playing (RPG)', 'Adventure', 'Arcade']",0,12,3,['Action'],Yes,2073600,"['Marvelous USA, Inc.', 'XSEED Games']",['ACQUIRE Corp.'],NA,Third person,"[24426, 28010, 55199, 57372, 80916, 81249, 96217, 101608, 103369, 106987]",NA,"Akiba's Trip: Hellbound & Debriefed is the precursor to Akiba's Trip: Undead & Undressed, the smash hit that introduced a Western audience to the seedy underworld lurking in the shadows of the haven of “otaku” culture in the Akihabara district of Tokyo. Released as Akiba's Trip Plus in Japan, players explore an accurately modeled recreation of the famous “Akiba” district circa 2012, hunting vampiric foes, and tearing off their clothes to expose them to sunlight. The game has been remade to bring it to modern HD graphical standards, all while retaining the charm of the original classic that started a cult hit series.","Supernatural creatures are stalking the pop culture mecca of Akihabara—and you know that because they've turned you into one of them. Their only weakness, and yours, is sunlight, which means there's only one way to stop them: call them out on the streets, knock their clothes off, and expose their skin before they can do it to you.

Arm yourself with a rolled-up poster, a guitar, a laptop, a magical girl wand, or (if you insist) an actual weapon, then hit Akihabara's colorful streets. Browse recreations of real-life shops circa 2011, mingle with Akiba's residents and tourists, and discover the town's many secrets.

Will you work with the secret paranormal-hunting agency, give the creatures a fair shake (hey, some of them seem all right), or just look out for your otaku friends? Choose your side, choose your missions, and enjoy a freewheeling adventure with AKIBA'S TRIP: Hellbound & Debriefed."
Angelique Luminarise,N/A,142754,2021,Tout Public,NA,['Visual Novel'],0,0,1,"['Fantasy', 'Romance']",Yes,NA,['Koei Tecmo Games'],['Ruby Party'],NA,First person,"[12328, 26845, 72681, 218950, 218962, 219140, 222552, 222554, 227425, 229028]",NA,"25-year-old single, businesswoman- why am I becoming a queen?!

“The universe is being protected by the queen and 9 guardians”
The truth has become a myth in the modern world.

25-year-old Anju who’s tired of life. Even doing her best, her daily life is full of uncertainty.

It’s fine to drink once a while… thinking that she enters a bar and signs a shady job change invitation.

Thinking it was a joke and the moment signs the contract, a man riding Pegasus appears.
“You signed the contract, queen candidates. I came to pick you up”

You and the guardian’s story starts here—","The main character is Ange (name can be changed), a 25-year-old single office worker who is beginning to feel at her limits in her third year of working life when she is chosen to become a queen candidate and taken to another world. Her rival is Reina, also a 25 year old worker from the same city. Similar to the original Angelique game (as well as the remake Angelique Retour), there are 9 guardians who can be petitioned for assistance, talked with, or invited or asked on dates. However, the game was updated to better reflect women of today."
Baldur's Gate: Dark Alliance,87,243015,2004,NA,NA,[],0,1,1,['Fantasy'],Yes,NA,['Destination Software'],['Magic Pockets'],NA,NA,"[19127, 19404, 22790, 41042, 49414, 57033, 65676, 69007, 99118, 113910]",NA,,
Layers of Fear 2,70,90107,2019,18 year,NA,"['Simulator', 'Adventure', 'Indie']",2,20,4,"['Horror', 'Mystery']",Yes,8294400,"['Gun Interactive', 'NA Publishing']",['Bloober Team'],NA,First person,"[13189, 18011, 25646, 26565, 27266, 55282, 79134, 110737, 111130, 114455]",Unreal Engine 4,"Layers of Fear 2 is a first-person psychological horror game with an emphasis on exploration and story. Players control a Hollywood actor who heeds the call of an enigmatic director to take on the lead role in a film shot aboard an ocean liner. Beware, for all may not truly be what it seems.","The cameras are all focused on you; the center of the scene. Not just in character, you are the character. The part to play is singularly yours. Written just for you.You are met with silence. No barking orders from the director. No call to action that you need to become this version of yourself. The demand to act fills your mind, but the script pages hold no words.

Your past has helped to mold you into what you are, forced upon you the skills required to hone your craft. That same past has scraped deep furrowing scars into you, not on the outside where the world can see, but in a place buried so deep within that it has become shapeless. You push those memories down but let the experiences drive you into who, or what, you must play.

Darkness surrounds as you stand silently in the spotlight, the only sounds to be heard over your heartbeat are the distant breaking of waves against the hull and the sound of cameras pointed in your direction preserving this moment for eternity.

A deep and commanding voice rises from the distance. Act.

What part will you play?"
Manifold Garden,85,13621,2019,Tout Public,NA,"['Puzzle', 'Adventure', 'Indie']",9,16,8,['Kids'],Yes,2073600,['William Chyr Studio'],['William Chyr Studio'],NA,First person,"[25222, 25646, 26223, 27266, 36198, 55173, 55190, 56033, 77529, 106992]",Unity,"Manifold Garden is a game that reimagines physics and space.

Explore a world of beautiful Escher-esque architecture where the laws of physics are different. Geometry repeats infinitely in every direction and falling down leads you back to where you started. Manipulate gravity to change your perspective and see the world in new ways. Master the rules of the universe and restore a barren world with vegetation and life.

Key Features
- An expansive and visually striking world filled with mind-bending puzzles.
- Manipulate gravity to gain new perspectives and walk on any visible surface.
- Experience space in new ways as you explore infinitely repeating Escher-esque architecture.",
Rune Factory 5,68,115279,2021,Tout Public,NA,"['Role-playing (RPG)', 'Simulator', 'Adventure']",4,16,2,"['Action', 'Fantasy']",Yes,2073600,"['Marvelous', 'XSEED Games', 'Marvelous USA, Inc.', 'Marvelous Europe Ltd.']","['Marvelous', 'Hakama']",NA,Third person,"[25311, 55038, 55199, 81249, 96217, 101608, 103168, 103303, 106987, 113360]",NA,"Set off on a grand adventure in a fantasy world with the latest entry in the Rune Factory simulation RPG series. After losing their memory, the hero lands in a small town blessed by nature. There, they are recruited into a band of peacekeeping rangers, and their new life begins. In addition to their normal duties, the hero can farm the land, cast a line into the nearby river, and so much more! Team up with townsfolk to battle monsters and unleash powerful combination attacks - just one of the features new to the series. The stage is set, and the curtain rises on an exciting new adventure in Rune Factory 5!","In the Kingdom of Norad, a girl wanders in the forest by herself. She is nearly attacked by a Wooly and screams. Lying on the ground nearby, the player wakes up without memories but realizes they to help the girl. They defeat the monsters and are escorted back to the girl's town, but collapses at the gate. While attempting to take a step out of town, Priscilla and Lucy witness this and rush over to help.

The player wakes up at the clinic and meets Simone and Murakumo, revealing to both of them that they suffer from amnesia. Lucy is not sure if they should allow the player to stay, but her mother suggests they try the Soul Sphere. She goes to Seed Station and introduce them to Livia. As the player touches the Soul Sphere, it shines brightly, surprising everyone. Livia says that the player is not dangerous."
Just Die Already,63,134784,2021,18 year,NA,"['Platform', 'Simulator', 'Adventure', 'Indie']",2,22,5,"['Action', 'Comedy', 'Sandbox', 'Open world']",Yes,2073600,"['DoubleMoose Games', 'Curve Digital']",['DoubleMoose Games'],Yes,Third person,"[9243, 10776, 17548, 25311, 26574, 35994, 37419, 55190, 105011, 113360]",NA,Just Die Already is an old people mayhem sandbox game created by the designers of Goat Simulator. You are old and angry and you've just been kicked out of your retirement home. How will you survive in a world that wants you to Just Die Already?,"You are an old retired person in a near future where people aren’t having any children. There isn’t anyone to pay for pensions due to those ungrateful millennials who prefer playing video games instead of doing actual work. With no one to cover your living costs, you - just like all other old people in this world - have no other choice but to survive on your own.
How will you survive in a world that wants you to Just Die Already?"
An Airport for Aliens Currently Run by Dogs,64,132985,2021,16 year,NA,"['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",0,3,3,"['Comedy', 'Educational', 'Kids', 'Open world']",Yes,1190400,['Strange Scaffold'],['Strange Scaffold'],NA,First person,"[17548, 19164, 24426, 25222, 26574, 89597, 96217, 106987, 106992, 115653]",NA,"An Airport for Aliens Currently Run by Dogs is an open-world comedy adventure game. Talk to stock photo dogs. Solve their problems. Catch your flight. And call it Dog Airport Game when you get tired of saying the full title, like I did three months ago.","An Airport for Aliens Currently Run by Dogs is a first-person open-world comedy adventure game with a very long name. You and your fiancée are the last two human beings left in the universe. Dogs run airports, along with the rest of society. Deal with alien logic, travel issues, and strange stock photo dogs as you attempt to stay in touch with the person you love, when you both live your lives on the go!"
Knockout City,80,143615,2021,Tout Public,NA,"['Fighting', 'Sport']",0,17,6,"['Action', 'Science fiction']",Yes,2777600,['Electronic Arts'],['Velan Studios'],No,Third person,"[4052, 25311, 26227, 55038, 89550, 105269, 109277, 114285, 118871, 119422]",In House Engine,"Team up and duke it out with rival Crews in Knockout City, where epic dodgeball battles settle the score in team-based multiplayer matches. Throw, catch, pass, dodge, and tackle your way to dodgeball dominance!",
Miitopia,71,26926,2016,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,0,1,"['Action', 'Fantasy']",Yes,NA,['Nintendo'],['Nintendo EPD'],NA,Side view,"[22387, 27092, 28168, 36198, 55038, 55199, 96217, 106987, 113360, 119171]",NA,"Since the dawn of ever, warriors have banded together to fight evil. Now… Mii characters based on your favorite people must unite to do turn-based battle and save Miitopia! Cast them in roles across the kingdom, manage friendships, and give them jobs with distinct stats, abilities, gear, and a custom look. Then behold as awesomeness unfolds! Guide your team of Mii characters on a quest to defeat the Dark Lord and restore the stolen faces of the citizens of Miitopia. As you watch with bated breath, Mii characters will mingle over food, camping, exercise, sleeping arrangements, and yes, combat! In these wild, yet traditional RPG battles, your party’s relationships affect the outcome. Enemies attack while you explore the world map, which is littered with hidden paths and treasures. Talk about a win-win!",
Rust,69,3277,2018,Tout Public,NA,"['Shooter', 'Role-playing (RPG)', 'Adventure', 'Indie']",16,49,5,"['Action', 'Survival']",Yes,1190400,"['Facepunch Studios', 'Double Eleven']",['Facepunch Studios'],NA,First person,"[17379, 19164, 26145, 26574, 35994, 36198, 96217, 105049, 105269, 107318]",Unity,"The only aim in Rust is to survive. Everything wants you to die - the island’s wildlife and other inhabitants, the environment, other survivors. Do whatever it takes to last another night.",
Biomutant,66,54842,2021,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",180,37,6,"['Action', 'Science fiction', 'Open world']",Yes,75000000,['THQ Nordic'],['Experiment 101'],NA,Third person,"[1877, 19564, 25300, 25311, 27092, 28168, 55038, 81249, 90099, 103303]",Unreal Engine 4,"Biomutant is an open-world, post-apocalyptic Kung-Fu fable RPG, with a unique martial arts styled combat system allowing you to mix melee, shooting and mutant ability action. A plague is ruining the land and the Tree-of-Life is bleeding death from its roots. The Tribes stand divided. Explore a world in turmoil and define its fate, will you be its savior or lead it to an even darker destiny?","""A plague is ruining the land and the Tree-of-Life is bleeding death from its roots. The Tribes stand divided, in need of someone strong enough to unite them or bring them all down…"""
Capcom Arcade Stadium,80,141546,2021,16 year,NA,"['Fighting', 'Shooter', 'Platform', 'Arcade']",0,15,4,['Action'],Yes,2073600,['Capcom'],['Capcom'],NA,Bird view / Isometric,"[1404, 12539, 25901, 43367, 56033, 57187, 95340, 96452, 103292, 103369]",NA,"Rediscover the era of 1up's and quarter eaters with Capcom Arcade Stadium, a collection of Capcom's most beloved arcade games spanning three decades! With 32 action-packed classics featuring some of the best games in Capcom history, such as Street Fighter II: The World Warrior and Strider, this compilation of retro games allows you to travel back in time to scratch that nostalgic itch or share your fond childhood memories with friends or family members!",
King of Seas,68,136091,2021,16 year,NA,"['Fighting', 'Role-playing (RPG)', 'Strategy', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",1,23,5,"['Action', 'Open world']",Yes,2073600,"['3DClouds', 'Team17']",['3DClouds'],NA,Third person,"[14394, 17548, 19150, 25311, 26574, 28182, 35994, 96217, 106987, 111253]",Unreal Engine 4,"King of Seas is an Action Role playing game set in a procedural pirate world. An epic adventure awaits you in a fantastic world, dotted with fights, lost islands and treasures. A universe that will keep you anchored as you struggle to become the king of all pirates.",
Maneater,70,46800,2020,18 year,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",11,35,6,"['Action', 'Open world']",Yes,45744000,"['Tripwire Interactive', 'Deep Silver']","['Tripwire Interactive', 'Blindside Interactive']",NA,Third person,"[10032, 17548, 25300, 25311, 26574, 28309, 80916, 81249, 96217, 106987]",Unreal Engine 4,"You were cut from your mother's body and left to die in the unforgiving waters of the Gulf Coast. Your only tools are your wits, your jaws, and an uncanny ability to evolve as you feed. Anything and everything is on the menu... provided you kill it before it kills you.","Experience the ultimate power fantasy as the apex predator of the seas - a terrifying shark! Maneater is a single player, open world action RPG (ShaRkPG) where you are the shark. Starting as a small shark pup you are tasked with surviving the harsh world while eating your way up the ecosystem. To do this you will explore a large and varied open world encountering diverse enemies - both human and wildlife. Find the right resources and you can grow and evolve far beyond what nature intended, allowing the player to tailor the shark to their play style. This is fortunate, because to get revenge on the cruel fisherman that dismembered you will take evolving into a massive shark, an apex predator of legends. Eat. Explore. Evolve.

Battle fierce wildlife including other apex predators or fight against various types of human hunters ranging from town drunks all the way up to the Coast Guard. Feed on humans and wildlife to grow your shark, and find shark loot to evolve your shark down multiple possible paths. 7 large regions including bayous of the gulf coast, resort beaches, industrial docks, the open ocean and more. Experience a living world with a full day/night cycle."
Saints Row: The Third Remastered,74,132097,2020,18 year,NA,"['Shooter', 'Racing', 'Adventure']",0,23,5,"['Action', 'Comedy', 'Sandbox', 'Open world']",Yes,2073600,['Deep Silver'],['Volition'],Yes,Third person,"[1877, 17548, 19164, 26574, 37419, 47823, 103261, 103292, 105011, 115785]",NA,"Saints Row: The Third Remastered gives you control of the Saints at the height of their power, and you live the life to show for it. This is your City. These are your rules.
Remastered with enhanced graphics, Steelport the original city of sin, has never looked so good as it drowns in sex, drugs and guns.
Years after taking Stilwater for their own, the Third Street Saints have evolved from street gang to household brand name, with Saints sneakers, Saints energy drinks and Johnny Gat bobblehead dolls all available at a store near you. The Saints are kings of Stilwater, but their celebrity status has not gone unnoticed. The Syndicate, a legendary criminal fraternity with pawns in play all over the globe, has turned its eye on the Saints and demands tribute.
Refusing to kneel to the Syndicate, you take the fight to Steelport, a once-proud metropolis reduced to a struggling city of sin under Syndicate control. Take a tank skydiving, call in a satellite-targeted airstrike on a Mexican wrestling gang, and fight against a highly-trained military force by your lonesome in the most outlandish gameplay scenarios ever seen.
Weapons of Crass Destruction – It’s one thing to defeat your enemies. It’s another to humiliate them. Hover jets, human cannonball cars and outrageous melee weapons are all part of the fun.
Crazy Character Customisation – Create the most outlandish characters ever seen, from washed-up celebrities to maskless ninja pirates. Inside every sinner, there is a Saint. Who will you become?
Over The Top Co-op – Fly solo or play online with a homie. Give freefall skydiving a try, landing in your partner’s flaming pickup as you make a desperate run toward a heavily armed Syndicate base. Steelport is always more fun with a friend.
All DLC included – All three expansion mission packs and 30 pieces of DLC from the original version.",
Shin Megami Tensei III: Nocturne HD Remaster,76,135913,2020,16 year,NA,"['Role-playing (RPG)', 'Turn-based strategy (TBS)']",0,18,3,"['Fantasy', 'Drama']",Yes,2073600,"['Sega', 'Atlus', 'Ghostlight Ltd.']",['Atlus'],NA,Third person,"[7615, 9472, 13196, 19404, 37382, 49414, 96217, 99118, 112191, 115653]",Unity,"200X. Everyday life suddenly came to an end. Tokyo is transformed into a world of demons following an anomaly known as the ""Conception"". This is the story of our protagonist's journey through a changed Tokyo in his new body, and of he and his friends' trials and tribulations as they seek to recreate the world.","The world has been swallowed by chaos. As a demonic revolution descends into a broken Tokyo, the choices you make will determine if it stays that way.

Tokyo, 200X. A young high schooler spends his days blissfully unaware of the chaos about to befall his world. The rebirth of the world, an event which no human has ever witnessed takes place and wipes the world’s slate clean.

Chaos itself enfolds Japan's capital, and what was once a bustling center of life is now a ruined hellscape, where demons from folklore gather. Sucked into this hostile netherworld are our young protagonist and his two classmates, who are separated at different points on the compass.

While our protagonist is unconscious, two curious figures endow him with a Magatama, and hence the power to survive this harsh tribulation. Be it a blessing or a curse, he awakens to find himself reborn as a demon. And so begins his journey through a post-apocalyptic Tokyo, where new enemies and old friends carve a bloody path toward their visions of an ideal world..."
Earth Defense Force: World Brothers,75,139067,2020,16 year,NA,"['Shooter', 'Strategy']",0,15,3,"['Action', 'Party']",Yes,2073600,"['D3 Publisher', 'Clouded Leopard Entertainment Inc.']","[""Yuke's""]",NA,Third person,"[19164, 32902, 34024, 38030, 76263, 95340, 103292, 106805, 119156, 119177]",NA,"Unlike the original ""EDF"" series, which are drawn in a photo-realistic world, this game is boldly drawn in a voxel world! For people who just hate the look of huge real insects, or who are not so good at some brutal in-game expressions, this game can be your first EDF experience which you can exhilaratinglly defeat gigantic enemies.","Can no one live on a disjointed Earth? Yeah, you know the answer to that. The promise of the world of EDF is that the strongest people are always the general public. The broken Earth is alive in each area that has become parts, and all civilians are waiting for our help.
Cities around the world and those famous landmarks become stages, floating in outer space. Because the areas are disjointed, there exist broken Earth boundary line (a huge cliff) at the end of each stage."
Fighting EX Layer: Another Dash,N/A,148285,2021,Tout Public,NA,"['Fighting', 'Arcade']",0,11,1,[],Yes,2073600,"['Arika Co., Ltd.']","['Arika Co., Ltd.']",NA,Side view,"[10605, 25905, 90965, 103369, 191273, 194093, 202552, 203083, 228860, 264562]",Unreal Engine 4,"This latest edition re-examines the theory and systems of fighting games! Unbound by traditional techniques and systems. The latest title in the FEXL series! What fate lies ahead for these fighters and their new powers? The EX System is a new approach, take it for a spin! Tear it up!",
MechWarrior 5: Mercenaries,73,26227,2019,Tout Public,NA,"['Fighting', 'Shooter', 'Simulator', 'Tactical']",13,9,5,"['Action', 'Science fiction']",Yes,3686400,['Fireshine Games'],['Piranha Games'],NA,First person,"[25311, 55038, 57187, 68286, 76263, 89550, 102057, 103302, 105269, 107318]",Unreal Engine 4,"In MechWarrior 5: Mercenaries you will adopt the role of a rookie MechWarrior pilot thrust into combat as the Third Succession War continues to fracture the Inner Sphere. Take contracts from the factions of your choosing and engage in tactical, first-person, PvE ‘Mech combat through an immersive, career-based Mercenary campaign driven by player choice. Victory, prestige, and profit will not only require skill on the battlefield, but in the acquisition, maintenance, and enhancement of your BattleMechs.
Set for release in 2018, MechWarrior 5: Mercenaries is under development by a dedicated development team at Piranha Games. MechWarrior Online, Piranha’s existing F2P multiplayer-focused tactical ‘Mech combat game, will continue its ongoing live development by the MWO team at Piranha.","The year is 3015.
Humanity has expanded to the stars, colonizing a vast region of space known as the Inner Sphere. Where the Star League once ruled in relative stability, generations of countless wars, alliances, and betrayals have divided the Inner Sphere into five distinct Successor States. These states, also known as the Great Houses, have fought and quarreled for centuries over the remnants of the Star League and control of the Inner Sphere. They are now in the midst of a Third Succession War, one which has been raging for almost 150 years.
While the battlefields of the Inner Sphere burn with an array of devastating weaponry, none is more formidable than the BattleMech. These immense fighting machines, piloted by elite fighters known as MechWarriors, dominate the wars of the future with enough firepower to annihilate entire cities."
Super Bomberman R Online,61,135826,2020,Tout Public,NA,['Arcade'],0,14,6,"['Action', 'Party']",Yes,2073600,['Konami'],['Konami'],NA,Bird view / Isometric,"[15851, 43367, 87728, 89025, 96452, 112078, 113895, 114111, 118985, 119207]",NA,"Drop bombs and collect power-ups to blast your way through Super Bomberman R Online! You can compete against up to 64 players from around the world in this explosive survival battle. With the new Battle 64 mode, move from one area to another and blast away your rivals in an epic online survival battle! Fight your way to the end and outlast all other players to be Bomber One!",
Tantei Bokumetsu,N/A,143281,2021,Tout Public,NA,"['Simulator', 'Adventure']",0,0,2,[],Yes,NA,['Nippon Ichi Software'],['Nippon Ichi Software'],NA,NA,"[25311, 28129, 28277, 29348, 35994, 79134, 87975, 101573, 103232, 109339]",NA,"Tantei Bokumetsu is a detective simulation adventure game in which 14 detectives confront a serial killer. Each character is a member of the ""Detective Alliance,"" an organization made up of top detectives. A range of detectives with unique personalities will appear, from the ""Incompetent Detective"" protagonist, to the ""Armored Detective"" clad in armor, ""Literary Detective"" with an excellent memory and love for books, ""Netherworld Detective"" who specializes in the occult, and more.
This case cannot be solved by one detective alone. During the game, investigation parts in which the detectives investigate will occur. However, the player's avatar - the Incompetent Detective - does not have a special skill. So the key is for the player to give detailed instructions to their reliable detective colleagues and have them carry out the investigation on your behalf.","“Yatsuzakikou” is a serial killer who has killed more than 100 people and thrown the country into chaos.

To put an end to his murder spree, the finest members of the “Detective Alliance,” an organization made up of only the top detectives, launch a joint investigation.

Around the same time, an ordinary boys’ high school student named Wato Houjou, who longs to become a detective, arrives at a remote island where the Detective Alliance is headquartered under the guidance of a mysterious man named “The Sage Detective.”

On the island, Wato could not hide his excitement at meeting the Detective Alliance he so admired. However, when the detectives suspected him to be Yatsuzakikou, he was at a loss for words.

Yatsuzakikou had already infiltrated the island, and many detectives have been murdered.

To clear his name, Wato and the Detective Alliance leader, the “Ideal Detective,” launch an investigation.

14 detectives remain alive. And Yatsuzakikou is among them."
Warhammer Age of Sigmar: Storm Ground,64,137328,2021,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",1,19,4,['Action'],Yes,2073600,['Focus Entertainment'],['Gasket Games'],NA,NA,"[25311, 26574, 27092, 28182, 35994, 55199, 96217, 106987, 115653, 119171]",NA,"Become the commander of one of the extraordinary factions of Warhammer Age of Sigmar - a dark-fantasy universe where immortal knights ride heavenly stardrakes to eradicate Death across a multitude of realms. This is Storm Ground, a world of legends, heroes, hellish creatures and fearsome battles.

Lead your highly-customisable force in this dynamic and spectacular skirmish turn-based strategy game packed with fast-paced warfare. Victories allow you to collect and upgrade new types of units, powerful equipment, and unlock devastating skills.

Explore all the routes in Storm Ground's non-linear campaign. During each new playthrough, overcome new odds to find unique units and gears. Build your legendary army and defy other players in epic online duels.",
Loopers,N/A,140632,2021,18 year,NA,"['Simulator', 'Adventure', 'Visual Novel']",0,7,5,['Horror'],Yes,2073600,"['Visual Arts', 'PROTOTYPE', 'Key']",['Key'],NA,Text,"[13189, 25646, 27266, 29348, 55282, 79134, 87975, 103232, 110779, 111130]",Siglus,Loopers is a kinetic novel made by Ryukishi07 in collaboration with the visual novel studio Key.,"Let's set out to find a real treasure!

Tyler is a high school student who is obsessed with geocaching, a GPS-based treasure hunting game.
One day during summer vacation, Tyler and her friends get drawn into a mysterious incident while out treasure-hunting.
The real and imagined become interconnected. Thoughts are thrown into chaos. Tomorrow becomes today.

Swallowed up by a time vortex, they are trapped in a never-ending time loop, repeating ""today"" again and again.

Then they meet other ""loopers.""
Simon, the leader, and the mysterious girl Mia.
If they join forces, will they be able to break out from this eternal prison...?"
Song of Horror,74,121555,2019,16 year,NA,['Adventure'],0,20,3,"['Horror', 'Survival']",Yes,1190400,['Raiser Games'],['Protocol Games'],NA,Third person,"[13210, 18020, 18225, 19817, 22499, 26658, 109550, 111130, 114455, 120201]",NA,"Song of Horror is a psychological horror adventure. Face the manifestations of the Presence, an unpredictable, eldritch AI that reacts to your way of playing: you won't experience two exact gameplays. Death is permanent: you may die, but the horror continues.",
Wonder Boy: Asha in Monster World,66,137048,2021,Tout Public,NA,"['Platform', 'Role-playing (RPG)']",0,17,3,"['Action', 'Fantasy']",Yes,2073600,"['G Choice', 'ININ Games']",['Artdink'],NA,Side view,"[19164, 24426, 54775, 55199, 81249, 96217, 99118, 103303, 106987, 113636]",NA,"Asha, the warrior protagonist of the game, is involved in a serious incident that will affect the survival of her world. Our green-haired heroine doesn’t have to save the world all alone, and sets off on an adventure with her cute flying friend, the blue Pepelogoo. Asha and the Pepelogoo have to work together to become the heroes the world needs them to be. The road ahead is long - will they be able to save their world?","Asha, the warrior protagonist of the game, is involved in a serious incident that will affect the survival of her world. Our green-haired heroine doesn’t have to save the world all alone, and sets off on an adventure with her cute flying friend, the blue Pepelogoo. Asha and the Pepelogoo have to work together to become the heroes the world needs them to be. The road ahead is long – will they be able to save their world?"
Griftlands,84,37057,2021,16 year,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",11,27,6,"['Fantasy', 'Science fiction']",Yes,2073600,['Klei Entertainment'],['Klei Entertainment'],NA,Bird view / Isometric,"[17130, 19150, 19404, 20331, 22387, 24765, 25311, 26268, 36198, 40477]",NA,"Griftlands is a deck-building rogue-like where you fight and negotiate your way through a broken-down sci-fi world. Every decision is important, be it the jobs you take, the friends you make, or the cards you collect. Death comes quickly, but each play offers new situations and strategies to explore.

Play as Sal, Rook, or Smith. Three unique character campaigns with their own specialized decks, abilities and maps to explore. Sal is an adventurer out for profit and revenge. Rook is an aging spy working his own agenda. Smith is an idle loafer who might just save the world. Each playable character's story takes place in a unique environment, with different factions and locations to explore and exploit.",
Necromunda: Hired Gun,62,144725,2021,18 year,NA,"['Shooter', 'Turn-based strategy (TBS)', 'Adventure']",4,12,5,"['Action', 'Science fiction']",Yes,8294400,['Focus Entertainment'],['Streum On Studio'],NA,First person,"[1877, 25311, 55038, 68286, 103292, 103301, 105269, 106805, 107318, 115283]",Unreal Engine 4,"Pick your contracts. Hunt your targets. Collect the bounty.

Navigate an ocean of crime and corruption to balance the bloody ecosystem of Necromunda as a merciless hired gun. The money’s good, the dog’s loyal, and the gun’s reliable – but can you survive the hunt? Necromunda: Hired Gun is an indie fast-paced, violent, and thrilling FPS set in the darkest reaches of Warhammer 40,000’s most infamous hive city.

For the right price, eliminate the most notorious gangers and mutants. Your armory is a sprawling arsenal. Your body is enhanced with a dozen customizable augments to run on walls and leap over chasms. Your cyber-mastiff will sniff out and kill enemies for you, while your grappling hook allows quick, agile traversal of the massive environments.

- An indie fast-paced FPS in the Warhammer 40,000 universe
- Upgrade and fight alongside your loyal cyber-mastiff
- Endless weapon and augment customization
- Upgrade, advance, and level up as you collect bounties",
Spirit: Lucky's Big Adventure,N/A,143055,2021,Tout Public,NA,['Adventure'],0,28,5,"['Action', 'Kids']",Yes,2073600,['Outright Games'],['AHEARTFULOFGAMES'],NA,NA,"[19241, 25646, 55199, 77529, 87622, 96217, 103292, 106987, 111130, 114145]",NA,"Where will Lucky’s treasure map lead you? Ride as Lucky on her faithful mustang, Spirit, and begin a wild new adventure in Miradero. There’s a whole wide-open frontier full of exciting quests and wildlife to explore. With Lucky’s fearless best friends Abigail and Pru by your side, you’re bound to have lots of fun! You’ll need to navigate dangers too, like the horse wrangler Hendricks, who’s a little too interested in your treasure hunt. But with the PALs together, and the bond between Lucky and Spirit growing stronger, you’re ready to become a true frontier expert.","Friendship, nurturing, and exploration hold the key to unraveling the mystery – and outsmarting the villainous Hendricks.

It’s a thrilling and adventurous life in the country. Ride across the five different regions around Miradero, discovering items to collect, hidden paths, and animals – both friendly and dangerous. Help the townsfolk by taking on jobs like express deliveries and animal rescues. Use your camera to capture the beauty of the landscape, and ride Spirit to victory in exciting horse races.

When it’s time to relax, customize your style with outfits and items you’ve found on your adventures, or head to the Miradero stables to groom and hug Spirit. The stronger your bond grows, the further Spirit can trek across the great frontier. Will you find – and protect – the real treasure of Miradero?"
Stonefly,64,144171,2021,Tout Public,NA,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",1,11,6,"['Action', 'Fantasy']",Yes,2073600,['MWM Interactive'],['Flight School Studio'],NA,Bird view / Isometric,"[24426, 28309, 30245, 36198, 47823, 68582, 80916, 96217, 106987, 113360]",NA,"Harness the wind and soar through the wilderness of Stonefly, a chill and tranquil action-adventure game about self-discovery, legacy, and belonging. Glide your mech strategically among beautiful flora and dangerous fauna, confronting hungry bugs, adventures, and memorable characters.",
