Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Evoland 2,76,11798,2015,Tout Public,,"['Fighting', 'Music', 'Platform', 'Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie', 'Card & Board Game']",0,6,4,"['Action', 'Fantasy', 'Horror', 'Comedy']",Yes,2000000,"['Playdigious', 'Shiro Games']",['Shiro Games'],NA,Third person,"[9278, 10388, 14394, 19150, 20329, 24426, 26855, 33153, 36198, 56033]",Heaps.io,"Evoland 2 is the spiritual successor to the original Evoland with its graphics style changing as you travel through time and its gameplay evolving as you move along the storyline. It is also a much bigger game and a classic RPG at heart, with a complex scenario based on time travel, dozens of characters with their own backgrounds and ambitions and vastly different gameplay styles that are linked to the story and the player’s actions.",
I Am Bread,60,7868,2014,Tout Public,,"['Platform', 'Puzzle', 'Simulator', 'Adventure', 'Indie']",2,27,5,"['Action', 'Comedy', 'Kids']",Yes,1190400,['Bossa Studios'],['Bossa Studios'],NA,Third person,"[16992, 20329, 20342, 21564, 24426, 28070, 55173, 55190, 56033, 77529]",NA,"I am Bread is an action-adventure simulation game. It puts the player in control of a slice of bread and the aim of each level is to turn the bread into toast. If the bread, before becoming toast, touches objects the ""edible"" meter will go down. Objects and substances that can make this go down can be water and the floor. To control the bread the player must use the arrow keys or an analog stick. The levels are based on the seven days of the week.",
Madden NFL 16,83,11072,2015,Tout Public,,['Sport'],0,0,2,['Action'],Yes,NA,['EA Sports'],['EA Tiburon'],Yes,NA,"[701, 15851, 18681, 19463, 72812, 96209, 106814, 114286, 114287, 119422]",Ignite Engine,"Madden NFL 16 delivers all-new controls that allow you to dominate in the battle for air supremacy. New QB mechanics including body-relative throws, plus touch and roll out passes provide you with unprecedented depth and control while under center. Combined with a new risk/reward catch and pass-defend system, get ready for the biggest WOW moments in franchise history.",
Mega Man Legacy Collection,80,19874,2015,Tout Public,,"['Shooter', 'Platform', 'Adventure', 'Arcade']",0,9,5,"['Action', 'Science fiction']",Yes,2073600,['Capcom'],['Digital Eclipse'],NA,Side view,"[3222, 7350, 9806, 11182, 11646, 16992, 32969, 55038, 55190, 56033]",NA,"Mega Man Legacy Collection is a celebration of the 8-bit history of Capcom's iconic Blue Bomber. Featuring faithful reproductions of the series' origins with the original six Mega Man games, the Legacy Collection will remind long-time fans and introduce newcomers to what made Mega Man such a popular and iconic character. In addition to the six Mega Man games, Mega Man Legacy Collection features new ways to experience the classic games with the Museum Mode and new Challenge Mode. Challenge Mode remixes gameplay segments from all six games, with plenty of scaling difficulty objectives for experienced players to conquer yet serving as a good starting point for new players, too. Museum Mode contains a comprehensive collection of history, high-res art and original concept pieces - a mega treat for any fan of Mega Man and video game history. Features: Six classic games in one - Play a piece of video game history with the original six Mega Man games and experience the origins of the classic series. 8-bit style with HD flair - The games retain their retro 8-bit style with an added HD finish, giving a crisp, clean look to the charming, classic sprites. Challenge remix mode for new and veteran players - The robust new Challenge Mode remixes gameplay from all six games for a new type of challenge. It provides both increasingly difficult trials for experienced players and also teaches newcomers to become familiar with the style of the games and tackle some of the trickier areas. Museum of the era - The Museum Mode features a massive repository of history and art collected from the era of the games in this collection. Take a look back at the history of Mega Man with loads of information, high-res art, concept pieces, sketches and more in the Museum. Developed with an all-new engine - Using the newly developed Eclipse Engine, Capcom and Digital Eclipse are able to archive these six pieces of video game history with faithful reproductions of the originals for a new generation of gamers. Leaderboards and video replays - Fans will be able to watch video replays of the top players on the leaderboards, showcasing a whole new generation of Mega Man talent!",
Nova-111,76,12561,2015,Tout Public,,"['Puzzle', 'Strategy', 'Tactical', 'Adventure', 'Indie']",0,24,8,"['Action', 'Science fiction']",Yes,1190400,"['Funktronic Labs', 'Curve Digital']",['Funktronic Labs'],NA,Side view,"[14394, 17130, 21564, 22387, 25311, 25646, 28070, 55173, 55190, 56033]",NA,"Tactical Rogue-like Combat. Turn-Based and Real-Time strategy sci-fi adventure. Nova-111 embarks on a journey to recover the 111 scientists scattered through it's alien worlds. Explore, battle and solve clever puzzles in the name of SCIENCE.",
One Piece: Pirate Warriors 3,74,6804,2015,Tout Public,,"[""Hack and slash/Beat 'em up"", 'Adventure']",0,13,5,['Action'],Yes,8294400,"['Bandai Namco Entertainment', 'Bandai Namco Entertainment America']",['Koei Tecmo Games'],Yes,Third person,"[54775, 55199, 76253, 87622, 96217, 103168, 103292, 106987, 111130, 115283]",NA,"Enjoy the original story of ONE PIECE from Fuschia village, where everything has started, to the kingdom of Dressrosa, a mysterious island dominated by the evil Donquixote.

Will your resolution be strong enough to defeat the most dangerous foes, including Doflamingo, Hordy. Jones, Ceasar. Clown and many more?

Gather every member of the Straw Hat Crew, like in the original story, sail to the most emblematic places and enter the most epic battles: Marineford, Fish-Man Island, Punk Hazard and Dressrosa!",
Shadowrun: Hong Kong,81,11772,2015,NA,,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie']",0,0,3,"['Action', 'Fantasy', 'Science fiction']",Yes,NA,['Harebrained Schemes'],['Harebrained Schemes'],NA,Bird view / Isometric,"[41, 1593, 2004, 2365, 3020, 9938, 10388, 14394, 19441, 119171]",Unity,"Shadowrun: Hong Kong is the third standalone game in Harebrained Schemes’ critically-acclaimed Shadowrun cRPG series. Experience the most impressive Shadowrun yet with an all new crew, expanded magic and cyberware, a revamped Matrix, an upgraded Shadowrun Editor, and much more!","HONG KONG. A stable and prosperous port of call in a sea of chaos, warfare, and political turmoil. The Hong Kong Free Enterprise Zone is a land of contradictions - it is one of the most successful centers of business in the Sixth World, and home to one of the world’s most dangerous sprawl sites. A land of bright lights, gleaming towers, and restless spirits where life is cheap and everything is for sale."
Until Dawn,79,7609,2015,18 year,,['Adventure'],14,0,1,"['Horror', 'Survival']",Yes,8294400,['Sony Computer Entertainment'],['Supermassive Games'],NA,Third person,"[1164, 1342, 2939, 3042, 3188, 4786, 8072, 11270, 19531, 19562]",Decima,"Until Dawn is an interactive drama survival horror video game. It was originally scheduled to be released on the PlayStation 3 and feature PlayStation Move support, but in August 2014, the game was reintroduced as a PlayStation 4 exclusive.

Until Dawn is designed to be played multiple times, as players will miss out on quite a bit of content with a single playthrough. Each will last about nine hours in length and the game mechanics utilize a new in-game system called the ""Butterfly Effect"" in which any choice of action by the player may cause unforeseen consequences later on. For example, locating a weapon in an earlier chapter may allow the player to pick it up down the line when a chase scene leads back to the same room. Throughout the game, players will make difficult decisions during ethical or moral dilemmas, such as sacrificing one character to save another. The Butterfly Effect system blurs the line between right and wrong decisions and it is possible for players to keep all eight characters alive as well as having all eight of them die, allowing for many different paths and scenarios as well as offering several different endings. Until Dawn has a strict auto-save system to prevent players from reloading a previous save file to an earlier point in the game if they regret an in-game decision they have made. The only way to change the player's choice is to restart the game from the beginning or continue to the end and start a new game. In a developer interview, it has been said that Until Dawn has ""hundreds of endings"". Different endings have different variations depending on the combination of characters alive at the end of the game.

The gameplay is focused on exploration, quick-time events and discovering clues as well as making decisions. There is an in-game system that will keep track of all of the clues and secrets players have discovered in total, even if there are multiple playthroughs; these clues will allow the player to piece together the mysteries of Blackwood. In terms of the gameplay mechanics and theme, Until Dawn has been noted to be similar to Heavy Rain and Beyond: Two Souls.

Until Dawn was met with a positive critical response upon release, with praise directed at the visuals, choice mechanic, horror elements, music, voice acting and gameplay design. Most of the criticism the game drew was concerning the story, mostly the second half, camera angles, character movements and partially linear plot.","When a trip to a remote cabin leaves eight friends stranded on a mountainside, sinister events make them suspect they're not alone...

Gripped by fear and with tensions in the group running high, step into the quaking boots of each of the eight terrified characters as you search for clues to the deranged killer's identity. By making life or death decisions using the sophisticated ""butterfly effect"" system, everything you do will drastically alter the course of the story - and the fate of each character."
Don't Starve: Giant Edition,75,21662,2014,Tout Public,,['Adventure'],0,1,5,['Action'],Yes,2073600,['Klei Entertainment'],['Klei Entertainment'],NA,NA,"[25646, 55199, 76253, 87622, 96217, 103292, 106805, 106987, 111130, 115280]",NA,An uncompromising wilderness survival game full of science and magic.,
Octodad: Dadliest Catch,69,4788,2014,Tout Public,,"['Platform', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,23,10,"['Action', 'Comedy', 'Educational', 'Kids', 'Party']",Yes,2073600,['Young Horses'],['Young Horses'],Yes,Third person,"[3188, 3222, 11423, 16992, 19082, 25311, 26574, 35994, 51945, 55190]",NA,"Octodad: Dadliest Catch is a game about destruction, deception, and fatherhood. The player controls Octodad, a dapper octopus masquerading as a human, as he goes about his life. Octodad's existence is a constant struggle, as he must master mundane tasks with his unwieldy boneless tentacles while simultaneously keeping his cephalopodan nature a secret from his human family.","Octodad: Dadliest Catch is the sequel to the splash hit, Octodad! This time, our cephaloprotagonist has gotten himself in a bind between his wife’s mounting mistrust, and a disastrous trip to the local aquarium! Are you dad enough to control the titular octopus father as he strives to hide his nautical nature from his family while keeping his tangled tentacles intact?"
Lara Croft Go,83,11592,2015,Tout Public,,"['Puzzle', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",0,18,8,['Action'],Yes,1190400,['Square Enix'],['Square Enix Montréal'],NA,Bird view / Isometric,"[5589, 11423, 14394, 20331, 20342, 21564, 22387, 55173, 55190, 56033]",Unity,"Lara Croft GO expands the turn-based puzzle gameplay and takes you on an adventure set in a long-forgotten world. Explore the ruins of an ancient civilization, discover hidden secrets and face deadly challenges as you uncover the myth of the Queen of Venom.

A never-before-seen take on the iconic franchise featuring challenging gameplay, gorgeous visuals and a mesmerizing soundtrack, all at your fingertips.",
BioShock,96,20,2007,18 year,,"['Shooter', 'Puzzle', 'Role-playing (RPG)', 'Adventure']",1,18,4,"['Action', 'Science fiction', 'Horror', 'Stealth', 'Open world']",Yes,455700,['2K Games'],"['2K Australia', '2K Boston']",NA,First person,"[15, 21, 43, 533, 538, 571, 1020, 2031, 3188, 9498]",Havok,"BioShock is a horror-themed first-person shooter set in a steampunk underwater dystopia. The player is urged to turn everything into a weapon: biologically modifying their own body with Plasmids, hacking devices and systems, upgrading their weapons, crafting new ammo variants, and experimenting with different battle techniques are all possible. The game is described by the developers as a spiritual successor to their previous PC title System Shock 2. BioShock received high praise in critical reviews for its atmospheric audio and visual quality, absorbing and original plot and its unique gaming experience.","In the year 1960, a plane crashes in the middle of the Atlantic Ocean with a man named Jack as the only survivor. He has the apparent luck of resurfacing in front of what looks like a door to an underwater complex. Without hesitating, Jack enters the door and is greeted by slogans that praise the city of Rapture, a paradise of free will built in the 1940s by a business magnate named Andrew Ryan. However, even before he assimilates all this new information, the descent to this supposed paradise ends and he can only see ruins and chaos. Learning about the destiny of Rapture will be now Jack's main motivation while he tries to survive the horrors that free can create."
Nova-111,76,12561,2015,Tout Public,,"['Puzzle', 'Strategy', 'Tactical', 'Adventure', 'Indie']",0,24,8,"['Action', 'Science fiction']",Yes,1190400,"['Funktronic Labs', 'Curve Digital']",['Funktronic Labs'],NA,Side view,"[14394, 17130, 21564, 22387, 25311, 25646, 28070, 55173, 55190, 56033]",NA,"Tactical Rogue-like Combat. Turn-Based and Real-Time strategy sci-fi adventure. Nova-111 embarks on a journey to recover the 111 scientists scattered through it's alien worlds. Explore, battle and solve clever puzzles in the name of SCIENCE.",
Satellite Reign,75,11577,2015,NA,,"['Real Time Strategy (RTS)', 'Strategy', 'Indie']",0,15,3,"['Action', 'Science fiction', 'Open world']",Yes,NA,['5 Lives Studios'],['5 Lives Studios'],Yes,Bird view / Isometric,"[1877, 9789, 11666, 17111, 17130, 25311, 26574, 37419, 78550, 107169]",Unity,"Satellite Reign is a real-time, class-based strategy game. You control a team of four agents, each with distinct and unique abilities, collectively battling for control of a simulated, living cyberpunk city.

Customise your team with the strength to destroy your enemies head-on, or hack into their facilities to manipulate their infrastructure without them ever knowing you were even there.

Will you take down your enemies with brute-force? Covert espionage and infiltration? Or will you use propaganda to influence the citizens of the city and overthrow the controlling powers?

The world's governments are controlled by mega-corporations, democracy to the highest bidder. Society is structured for the benefit of those in power. The poor exist in the dark squalid underbelly of the city, while the wealthy swim in opulence and luxury on the upper tiers, and the vast middle-class are too comfortable with their lives of convenience to see the world for what it really is. Corporate police patrol the streets, brutally maintaining the status quo, all under the guise of keeping the people safe. The time for change is now, as a mysterious organisation rises from the slums of the city. They'll have to bribe, steal, hack, kill and augment their way through the barriers between them and their ultimate goal...but what are they trying to achieve? To free the masses from the corporate stranglehold, or to take control for themselves? That, is up to you.","Satellite Reign takes place in an unnamed fictional city referred as ""The City"" where a corporation named Dracogenics rises after releasing a prototype for Immortality named Resurrection-Tech however Dracogenics turns to Corporate crime and bribes politicians with Immortality for control and influence eventually leading to the privatisation of The City's services and full corporate control over The City's Police Force. Civil unrest arises and is suppressed by Dracogenics but a rival corporation soon comes to light and launches anti Dracogenics attacks. The Player controls this Rival Corporation and must overthrow Dracogenics from The City."
Armello,75,11260,2015,16 year,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Quiz/Trivia', 'Adventure', 'Indie', 'Card & Board Game']",0,27,8,['Fantasy'],Yes,2073600,['League of Geeks'],['League of Geeks'],No,Bird view / Isometric,"[3222, 9278, 10388, 11800, 18869, 19301, 20331, 22387, 24765, 36198]",Unity,"Armello is a grand swashbuckling adventure that combines three styles of play; The deep tactics of card games with the rich strategy of table top board games, combined with a character role-playing system.

As a hero from one of the clans of Armello, you'll quest, scheme, hire agents, explore, vanquish monsters, cast spells and face off against other players, with one ultimate end goal in mind — storming the palace and becoming King or Queen of Armello. The Kingdom of Armello is as dangerous as it is beautiful, perils, banes and bandits hide around every corner and a spreading corruption known as the rot is leaving no creature untouched.

Armello is League of Geeks’ attempt to revolutionise digital board and card games, whilst providing players a rich world within which they can craft their own stories of epic adventure. The aim was to create a rich game full of backstabbing, close shaves, shattered alliances, ruses and empty promises - a perfect game to play with your friends.","The game takes place in the ""dark fairy tale"" Kingdom of Armello, a world filled with anthropomorphic animals separated into numerous clans. When the current king becomes corrupted by a dark force called the Rot, representatives from these factions rise up to embark on a journey to become the new king or queen in his stead."
Danganronpa Another Episode: Ultra Despair Girls,72,9708,2015,16 year,,"['Shooter', 'Puzzle', ""Hack and slash/Beat 'em up"", 'Adventure']",0,10,3,"['Action', 'Science fiction', 'Thriller', 'Survival']",Yes,1190400,"['Spike ChunSoft', 'NIS America']",['Spike ChunSoft'],NA,Third person,"[19564, 24426, 37016, 44076, 55038, 55190, 75242, 103329, 105049, 105269]",NA,"Danganronpa Another Episode: Ultra Despair Girls is a horror action adventure spin-off game in the Danganronpa series of visual novel games, taking place between the events of Danganronpa: Trigger Happy Havoc and Danganronpa 2: Goodbye Despair. Unlike the visual novel gameplay of the previous games, Ultra Despair Girls is a third-person adventure game with horror elements, in which players control Komaru Naegi as she tries to survive in a city overrun by Monokuma robots.",
Grow Home,75,8774,2015,Tout Public,,"['Platform', 'Adventure']",0,8,3,"['Science fiction', 'Open world']",Yes,2073600,['Ubisoft Entertainment'],['Ubisoft Reflections'],NA,Third person,"[1877, 7621, 9254, 11737, 19564, 25300, 28070, 54842, 81680, 115653]",NA,"In Grow Home you play as BUD (Botanical Utility Droid), a robot on a mission to save his home planet by harvesting the seeds of a giant alien plant. On his quest BUD will discover a beautiful world of floating islands that are home to some rather strange plants and animals.
Grow the giant plant and use your unique climbing abilities to reach ever higher ground, but be careful…one wrong move and it’s a long way down!",
Mad Max,69,2552,2015,18 year,"id: 74
","['Shooter', 'Racing', 'Adventure']",42,19,5,"['Action', 'Survival', 'Open world']",Yes,1190400,['WB Games'],['Avalanche Studios'],No,Third person,"[3042, 3225, 3277, 5503, 7323, 7350, 11646, 17379, 19561, 105049]",Avalanche engine,"In Mad Max, the player takes on the role of titular character Mad Max; a dangerous melee fighter and can use his attacks to kill almost anyone. His weapon of choice is his shotgun. He is assisted by another man called Chumbucket. Chum mainly works with Max to build and upgrade the Magnum Opus vehicle.

Mad Max will feature a variety of weapons which Max can use to defeat enemies. Though the shotgun is Max's weapon of choice, ammo is scarce, and so melee options are the smarter way to go. The 'thunderstick' is an explosive weapon that can be lanced into an enemy's chest, crackling like a lit dynamite fuse before blowing the victim to smithereens. The Harpoon is also one of Max's favorite weapon though it can only be used in-vehicle with Chum riding along. Max's Magnum Opus can be combined with a speedy V12 engine and powerful ramming ability to destroy enemies's vehicles and weaponry. When simultaneously driving and aiming, the game enters slow-motion and allows you to toggle between targets. Not much is known about the vehicular combat and its features.

Mad Max will feature crafting system which can be used to craft new weapons and tools. Max's garage can also be used to change and modify the car's engines, chassis, wheels, body works including paint treatment and the “shell” of the auto-mobile and the car’s weight and attributes update accordingly. Max can also be upgraded though it's plans hasn't fully been implemented.

Many choices are given in the game, such as, either playing silently or aggressively. Max can also get guidance from Chum about how he can complete his objectives strategically. However, its largely up to the player how he can complete the objectives.","Max must traverse a barren desert wasteland in search for his lost treasured vehicle, the Pursuit Special (also referred to as The Interceptor)."
Metal Gear Solid V: The Phantom Pain,93,1985,2015,18 year,,"['Shooter', 'Tactical', 'Adventure']",57,18,5,"['Action', 'Fantasy', 'Historical', 'Stealth', 'Open world']",Yes,1143000,['Konami'],['Kojima Productions'],No,Third person,"[379, 564, 960, 1009, 1020, 1121, 2031, 2033, 3025, 19441]",Fox Engine,"Metal Gear Solid V: The Phantom Pain is the final game in the Metal Gear series. It is the sequel to Metal Gear Solid V: Ground Zeroes released the year before and a prequel to the original Metal Gear. The game has a complex story with long cut-scene sequences, but there are fewer and they are shorter compared to earlier Metal Gear Solid titles. Most of the gameplay mechanics introduced in Ground Zeroes are carried over: it is still an action game and stealth oriented but replaces the linear corridor design from most earlier titles with large open world environments that offer the player unrestricted freedom for the approach. The world has now a real-time day and night cycle and various weather effects that influence enemy behaviour, visibility and sound. Sabotaging or destroying certain structures can also influence other parts of the map.","Set in 1984, nine years after the events of Ground Zeroes, the story follows mercenary leader Venom Snake as he ventures into Soviet-occupied Afghanistan and the Angola–Zaire border region to exact revenge on those who destroyed his forces and came close to killing him during the climax of Ground Zeroes."
Nobunaga's Ambition: Sphere of Influence,80,10996,2013,Tout Public,,"['Simulator', 'Strategy', 'Turn-based strategy (TBS)']",1,3,4,['Historical'],Yes,1143000,"['Koei Tecmo Games', 'Koei Tecmo Europe']",['Koei Tecmo Games'],NA,Bird view / Isometric,"[18623, 23345, 28244, 31480, 36258, 36346, 36553, 79134, 102057, 102163]",NA,"Hailed as one of the best instalments in the franchise’s history, this extremely intricate, deep, and meticulous strategy game is set against a backdrop of a fragmented nation and asks the player to take up the mantle of a Daimyo, a feudal lord of the Sengoku era.",
Super Time Force Ultra,80,8879,2014,Tout Public,,"['Shooter', 'Platform', 'Adventure', 'Indie']",1,27,5,['Action'],Yes,2073600,['Capybara Games'],['Capybara Games'],No,NA,"[20342, 24426, 29032, 55190, 96217, 103292, 105269, 106987, 107318, 111130]",NA,"Super Time Force Ultra is an action-packed platformer with a time-travelling twist! You’re in control of time itself, bending and stretching it to your advantage on the battlefield. Rewind time and choose when to jump back into the action, teaming-up with your past selves in a unique single-player co-op experience! Take control of up to 16 unique characters, and battle across 6 different time periods, from the long-ago past to the far-away future.",
Xeodrifter,73,8506,2014,Tout Public,,"['Platform', 'Adventure', 'Indie']",0,1,6,"['Action', 'Science fiction']",Yes,2073600,"['Good Shepherd Entertainment', 'Atooi']","['Renegade Kid', 'Atooi']",NA,Side view,"[19150, 25300, 25311, 28070, 28309, 36198, 55173, 55190, 56033, 80916]",NA,"Xeodrifter is an action-packed exploration game with a retro graphical style. Blast your way through alien landscapes, seek out valuable secrets, and defeat ancient guardians to unlock powers from a legendary supreme culture in this exciting journey of mystery and adventure.","Xeodrifter is the story of an interstellar drifter traveling the stars on a simple mission of exploration. We join our nomad as he embarks on the investigation of a small cluster of four planets in the omega sector, after a collision with a rogue asteroid damaged his warp core.

A scan of the neighboring planets revealed a number of energy signatures, which may provide the special material needed to replace the damaged warp core and get back to cruising through the cosmos. However, what began as a routine away-mission to fix his engine quickly spirals into a dangerous game of search, shoot, and survive.

Blast your way through alien landscapes, seek out valuable secrets, and defeat ancient guardians to unlock powers from a legendary supreme culture in this exciting journey of mystery and adventure."
Act of Aggression,71,8920,2015,Tout Public,,"['Real Time Strategy (RTS)', 'Strategy', 'Quiz/Trivia', 'Indie']",2,15,1,"['Science fiction', 'Comedy', 'Warfare']",Yes,1190400,['Focus Entertainment'],['Eugen Systems'],Yes,Bird view / Isometric,"[9789, 11588, 11666, 17111, 17130, 19083, 30229, 31480, 55029, 78550]",NA,"Set in the near-future, Act of Aggression is an explosive techno-thriller real-time strategy game hailing from the Golden Era of RTS. With three global super-powers, there can be only one victory.

Across three distinct factions each armed with the greatest modern and prototype military weaponry, head into some of the world’s most volatile conflict zones, building bases for mass production, establishing resource supply lines, and waging war in Eugen Systems’ explosive RTS.

Build and manage the cogs of war in a return to strategic base-building, resource harvesting, and dynamic tech-trees. Capture banks and enemy soldiers to generate cash income. Upgrade units with specialization and unlock new skills. Embark on an epic single player Campaign with a thrilling original story, and fight throughout the world on realistic environments. Compete online in visceral PVP battles and become the best commander.",
Gunman Clive 2,80,8605,2015,Tout Public,,"['Shooter', 'Music', 'Platform', 'Adventure', 'Indie']",0,1,2,"['Action', 'Science fiction']",Yes,1280000,['Horberg Productions'],['Horberg Productions'],NA,Side view,"[19150, 20342, 25311, 28070, 55038, 55173, 55190, 56033, 105269, 107318]",NA,Gunman Clive returns in an all new adventure. Now in Color!,
Super Toy Cars,56,9548,2014,Tout Public,,"['Racing', 'Sport', 'Indie', 'Arcade']",0,2,6,"['Action', 'Comedy', 'Kids']",Yes,2073600,['Eclipse Games'],['Eclipse Games'],No,Third person,"[3277, 9278, 11646, 16992, 19082, 26855, 27419, 33153, 56033, 119207]",NA,"Super Toy Cars is a tabletop arcade combat racing game featuring fast and cool looking cars, impressive tracks made of everyday objects and a bunch of power-ups that will let you destroy your opposition. Collect all cars and upgrades to keep up with competition while you progress in career mode or have a quick race either against AI opponents or against friends. You can play up to 4 players locally and up to 8 players online. Go and build your own tracks, share them with friends or play with them in your tracks. Super Toy Cars is big and with lots of options for you to tinkle and play with, but most importantly this game has been carefully crafted to be fun play and fun to race, either alone or with friends.

There are 16 different cars in the game each one with its unique handling model. You can experiment with them and play the ones that best suite your driving style and the different situations you'll find in our 12 tracks. Oh, and maybe you'll want to use different cars depending on which type of event you're playing, because we have 48 events in career mode, but not all of them are races! And if you grow tired of the tracks in the game you can always check what other tracks have the community built or even build your own and share it with our in-game track editor.

Features:

16 different cars with unique handling models
12 different tracks in 4 different locations which can be played in 5 different event types
Career mode comprising 48 events
Up to 4 player local multiplayer
Up to 8 player online multiplayer
Track editor to build and share your own tracks",
Broken Sword 5: The Serpent's Curse,69,2924,2013,16 year,,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure']",4,19,7,"['Fantasy', 'Historical']",Yes,2073600,"['Ravenscourt', 'Revolution Software', 'Deep Silver']",['Revolution Software'],NA,Third person,"[3222, 8746, 9112, 9278, 9938, 10388, 11646, 18182, 24426, 36198]",Virtual Theatre,"Broken Sword 5: The Serpent's Curse is a classical point & click adventure. It abandons 3D graphics and direct control which were used in the two predecessors and returns to the style of the first two games. The only major technical differences are a higher resolution and that the characters are modelled instead of drawn. The game uses an intelligent mouse cursor: a right click on a hotspot results in looking at the item and a left click triggers an item-specific action. Of course this is the main ingredient of the puzzles: collecting items and using them on other items in order to solve problems. On some occasions there are also logic puzzles from a zoomed-in view on an object, e.g. connecting cables of an engine in order to repair the car's horn. Another important part of the game are conversations with the various characters, some of them known from previous instalments. During the course of the game the controlled character switches between George and Nico. A help function supports players who are stuck.","The story plot centers around the painting La Maledicció. George Stobbart and Nicole Collard witness as a masked man steals La Maledicció and kills the gallery owner. Both have their motivations to solve the crime, George works for the painting's insurer, Nico is a reporter and the police are incompetent, and so they unravel a conspiracy which is somehow connected to the Gnostic Gospels."
Hatsune Miku: Project Mirai DX,80,10091,2015,Tout Public,,['Music'],0,1,1,[],Yes,1280000,['Sega Games'],['Sega Games'],No,Third person,"[11711, 11767, 11769, 11770, 11771, 18981, 63793, 63933, 77720, 78969]",NA,"Hatsune Miku: Project Mirai DX is a rhythm game and the sequel to Hatsune Miku and Future Stars: Project Mirai. The game is also a spin-off of the Hatsune Miku: Project DIVA series of Vocaloid rhythm games. Like the original, the game primarily makes use of Vocaloids, a series of singing synthesizer software and the songs created using these vocaloids, most notably the virtual-diva Vocaloid Hatsune Miku. While Project Mirai only had button controls, Project Mirai 2 adds the use of touch screen controls where players tap the bottom screen. An increased sense of speed and additional gimmicks have also been added.

The ""PuyoPuyo 39"" mini-game can be played by two people through a local wireless connection.",
Tearaway Unfolded,81,7606,2015,Tout Public,,"['Platform', 'Adventure']",4,0,1,"['Action', 'Comedy', 'Kids']",Yes,8294400,['Sony Computer Entertainment'],['Media Molecule'],NA,Third person,"[19241, 20329, 20342, 24426, 28309, 30245, 36198, 55190, 77529, 80916]",NA,"Journey through a vibrant, living papery world, with a plucky messenger who has a unique message to deliver - to you! Choose to guide either atoi or iota on this adventure, each a bold courier with an expressive personality and a unique message for you locked away inside their envelope head. In order to read it though, they're going to need your help to deliver it!","While following a similar story of the messenger taking daring quest to reach ""You"" to deliver their message, Tearaway Unfolded features familiar & new content exclusive to the PlayStation 4 that utilises the PS4's features.

Atoi is created from an envelope and some paper. Now she's on an adventure to reach the Face in The Sun to deliver her message!

Oh, wait, she's being attacked by Scraps, and You need to help her! After you help her, she has to find hidden Scraps that are shadowing the sky.

She finds a Guide that is asking Atoi to move into Wassail Orchard to reach the Sun."
Castle Crashers Remastered,83,20880,2015,16 year,,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie', 'Arcade']",0,25,3,"['Action', 'Comedy']",Yes,2073600,['The Behemoth'],['The Behemoth'],Yes,Side view,"[25311, 28309, 30245, 35994, 80916, 96217, 103168, 105269, 106987, 113360]",NA,"Hack, slash, and smash your way to victory in this Remastered edition of the popular 2D arcade adventure Castle Crashers! At 60FPS, Castle Crashers Remastered delivers hi-res visuals like nothing you've ever seen before. Up to four friends can play locally or online to save your princess, defend your kingdom, and crash some castles!",
Lovers in a Dangerous Spacetime,82,12520,2015,Tout Public,,"['Shooter', 'Simulator', 'Adventure', 'Indie', 'Arcade']",0,13,6,"['Action', 'Science fiction', 'Kids', 'Party']",Yes,2073600,['Asteroid Base'],['Asteroid Base'],Yes,Side view,"[17130, 19150, 19301, 21564, 25311, 31194, 55038, 56033, 105269, 107318]",Unity,"Lovers in a Dangerous Spacetime is a frantic 1- or 4-player couch co-op action space shooter set in a massive neon battleship. Only through teamwork can you triumph over the evil forces of Anti-Love, rescue kidnapped space-bunnies, and avoid a vacuumy demise. Deep space is a dangerous place, but you don’t have to face it alone!",
Star Wars: Uprising,65,25304,2015,NA,,['Role-playing (RPG)'],0,0,2,"['Action', 'Science fiction']",Yes,NA,[],['Kabam'],NA,Bird view / Isometric,"[1877, 19301, 21564, 25311, 26950, 36198, 55038, 96217, 105269, 107318]",NA,"In the days following the Battle of Endor and the fall of the Emperor, The Anoat sector has been locked down by the Empire. With the Rebel Alliance on the other side of the Iron Blockade, it falls to the sector's smugglers, freedom fighters, bounty hunters and gangsters to join forces and form an uprising.

The Galaxy needs a new hero. What kind will you be?
Decide and become a part of Star Wars history.",
