Title,Note,Id,Date de Sortie,Age Rating,Franchise,Genres,Hypes,nb_languages,nb_platforms,Themes,Collection,Graphismes,Publisher,Developer,Multiplayer,Perspective,Similar Games,Game Engine,Summary,Storyline
Asdivine Hearts,57,34347,2014,Tout Public,NA,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie']",0,4,9,['Fantasy'],Yes,2073600,['Kemco'],['Exe Create'],NA,Bird view / Isometric,"[19404, 24426, 25311, 26574, 35994, 79134, 96217, 103232, 106987, 109339]",NA,Restore the balance of light and shadow in the world!Beautiful hand-drawn visuals and a story of epic proportions bring Asdivine Hearts to the forefront of PC gaming! Travel alongside four companions and a cat in this fantasy 2D turn-based RPG!,
Ys VIII: Lacrimosa of Dana,85,27304,2016,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,8,6,"['Action', 'Fantasy']",Yes,720000,"['NIS America', 'Nihon Falcom']",['Nihon Falcom'],No,Third person,"[24426, 28010, 55038, 55199, 81249, 96217, 103303, 106987, 113360, 115280]",NA,"Ys returns with a brand new adventure for the first time in 8 years! Adol awakens shipwrecked and stranded on a cursed island. There, he and the other shipwrecked passengers he rescues form a village to challenge fearsome beasts and mysterious ruins on the isolated island.",
Wild Guns Reloaded,74,25675,2016,Tout Public,NA,"['Shooter', 'Arcade']",0,4,3,"['Action', 'Science fiction']",Yes,2073600,"['Natsume Inc.', 'Natsume Atari']",['Natsume Atari'],Yes,Side view,"[1877, 19564, 36950, 43367, 55038, 57187, 68286, 103301, 105269, 107318]",NA,"Wild Guns Reloaded is an enhanced remaster of Wild Guns. It introduces two new characters, Doris and Bullet the dog, along with his sentry drone. The update also includes extra stages and modes, along with improved visuals and audio.","""Annie has tracked down the famed bounty hunter Clint to get revenge on the Kid gang."""
Yakuza 6: The Song of Life,83,12527,2016,18 year,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",9,7,3,"['Action', 'Drama', 'Open world']",Yes,2073600,"['Sega Games', 'Sega']",['Ryū Ga Gotoku Studios'],NA,Third person,"[10776, 11397, 12736, 25076, 25300, 28309, 36198, 75235, 80916, 81249]",Dragon Engine,"Step into Japan's criminal underworld in this explosive action brawler starring legendary yakuza, Kazuma Kiryu, who is hellbent on unraveling the truth around his daughter's tragic accident.","In Yakuza 6, Kazuma Kiryu will find out exactly how much people are willing to sacrifice for family - be those ties through blood or bond - when he investigates a series of shadowy events that involve the ones he holds closest to his heart. Fresh out of a three-year prison sentence, an older and weathered Kiryu comes to find out that his surrogate daughter, Haruka, has gone missing from the orphanage he looks after. The trail leads him to his old stomping grounds in Kamurocho, where he discovers that she has been struck by a car and now lies in a coma. To make matters worse, Kiryu learns that Haruka now has a son that he must look after. With baby in hand, Kiryu journeys to the seaside town of Onomichi, Hiroshima to unravel the truth about Haruka, her son, and a sinister secret that the Hiroshima yakuza are harboring."
Aqua Moto Racing Utopia,58,26224,2016,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Indie', 'Arcade']",0,10,5,"['Action', 'Open world']",Yes,2073600,"['Bigben Interactive', 'Zordix', 'Nacon']",['Zordix'],NA,First person,"[3772, 17130, 26574, 27419, 37419, 51945, 56033, 105011, 118871, 119207]",NA,"Aqua Moto Racing Utopia is a challenging jet ski racing game which combines extreme speed, stunts and state-of-the art water simulation into a modern action filled gaming experience.

Featuring an epic career mode with three single player Championship campaigns, 4 player split screen racing and also an 8 player Online racing mode, Aqua Moto Racing Utopia will bring you hours upon hours of action filled fun. Add to that 4 creative party modes for that perfect gaming party.

Aqua Moto Racing Utopia lets you create your your own unique avatar to show of online with its powerful creation tool, it also lets you design your own vehicle to stand out from the pack when you push past that last competitor to claim first place in a tight race.

Sharpen your riding skills to perfection in 10 different beautiful environments with different weather and lighting conditions. Learn when to, and not to, push that boost button to pass your competitors through calm water or through huge North Sea waves.",
God of War,94,549,2005,18 year,NA,"['Puzzle', 'Strategy', ""Hack and slash/Beat 'em up"", 'Adventure']",0,0,1,"['Action', 'Fantasy', 'Historical']",Yes,NA,"['Capcom', 'Sony Computer Entertainment']",['SCE Santa Monica Studio'],NA,Third person,"[127, 499, 533, 550, 551, 552, 571, 1009, 2031, 6958]",Kinetica,"Similar to franchises like Devil May Cry, Rygar, and Castlevania, the game draws its inspiration from ancient Greek mythology and boasts a heavy emphasis on exploration and battle strategy. Broken into three to four acts, the game also has a strong focus on story-telling and boast tons of magic spells and abilities. Described as ""Clash of the Titans meets Heavy Metal"", God of War equips its hero with a pair of sword-like chain weapons that can grab enemies, perform multi-hit combos, and pull off a variety of different aerial attacks. Slight platforming elements and an energy collection system similar to that of Onimusha have been incorporated as well, and players are even able to use certain elements of their fallen enemies as a weapon (re: Medusa's head, for instance, can be used to turn enemies to stone after you've defeated her).","Kratos is a warrior who serves the Greek gods of Olympus. Flashbacks reveal that he was once a successful captain in the Spartan army and led his men to several victories before being defeated by a barbarian king. Facing death, Kratos called on the God of War, Ares, whom he promised to serve if the god would spare his men and provide the power to destroy their enemies. Ares agreed and bonded the Blades of Chaos, a pair of chained blades forged in the depths of Tartarus, to his new servant. Kratos, equipped with the blades, then decapitated the barbarian king.[23]

Kratos waged war at the behest of Ares, eventually leading an attack on a village occupied by worshipers of Athena. Ares had secretly transported Kratos' wife and child to the village; during his frenzied attack on its temple, Kratos accidentally killed them. Although Ares believed this act would free Kratos to become the perfect warrior, the Spartan instead renounced his pledge of servitude to the god. The oracle of the destroyed village cursed Kratos by bonding the ashes of his dead family to his skin, turning it ash-white and earning him the nickname, ""Ghost of Sparta"". Plagued by nightmares of his horrible deed, Kratos vowed to serve the other gods in hope of ridding himself of the visions."
BattleTech,78,18279,2018,16 year,NA,"['Strategy', 'Turn-based strategy (TBS)', 'Adventure']",9,9,3,"['Action', 'Science fiction']",Yes,2073600,['Paradox Interactive'],['Harebrained Schemes'],NA,Bird view / Isometric,"[10388, 14394, 19301, 20331, 21564, 22387, 25311, 35994, 36198, 119171]",Unity,BattleTech is a turn-based tactical 'Mech combat set in the classic 3025 era of the BattleTech Universe. From the creators of the Shadowrun Series!,
Firefighters: Airport Fire Department,N/A,71591,2017,Tout Public,NA,"['Simulator', 'Strategy']",0,5,3,[],Yes,2073600,['United Independent Entertainment GmbH'],['United Independent Entertainment GmbH'],NA,First person,"[17613, 24620, 31515, 36258, 36269, 36346, 55590, 65827, 76340, 112754]",NA,"Fire can be a friend, but also a merciless foe. Nowhere else is the danger greater than at a modern airport with thousands of travellers and highly flammable kerosene.",
Firefighters: The Simulation,N/A,32042,2012,Tout Public,NA,"['Simulator', 'Strategy']",0,6,4,"['Action', 'Open world']",Yes,2073600,['United Independent Entertainment GmbH'],['VIS Games'],NA,First person,"[17613, 25311, 26574, 35994, 36346, 36553, 37419, 65827, 107218, 112754]",NA,"You and your team will experience the exciting work of the professional fire brigade, surviving realistic missions where you extinguish house fires, salvage and neutralize extremely toxic and hazardous substances, and accomplish many other fascinating tasks.",
Frostpunk,84,23248,2018,16 year,NA,"['Simulator', 'Strategy', 'Indie']",14,25,4,"['Survival', 'Drama']",Yes,2073600,['11 bit studios'],['11 bit studios'],NA,Bird view / Isometric,"[17130, 19376, 26145, 26574, 31515, 36269, 55590, 65827, 79134, 109339]",Liquid Engine,"In a completely frozen world, people develop steam-powered technology to oppose the overwhelming cold. Society in its current form becomes ineffective and it has to change in order to survive.","In an entirely frozen world, people develop steam-powered technology to oppose the overwhelming cold. The city’s ruler has to manage both the citizens and the infrastructure they live in. The leader’s tactical skills face challenges that will frequently question morality and the basic foundations of what we consider organized society. Optimization and resource management often clash with empathy and thoughtful decision-making. While city and society management will consume most of the ruler’s time, at some point exploration of the outside world is necessary to understand its history and present state.

What decisions will you make to ensure the survival of your society? What will you do when pushed to the limit? And...

...who will you become in the process?"
South Park: The Fractured but Whole,79,11161,2017,18 year,NA,"['Role-playing (RPG)', 'Strategy', 'Adventure']",106,24,4,"['Action', 'Comedy']",Yes,94104000,['Ubisoft Entertainment'],['Ubisoft San Francisco'],NA,Side view,"[1877, 19564, 19565, 25311, 26574, 26950, 27092, 35994, 36198, 119171]",Snowdrop,"Players will once again assume the role of the New Kid, and join South Park favorites Stan, Kyle, Kenny and Cartman in a new hilarious and outrageous adventure. This time, players will delve into the crime-ridden underbelly of South Park with Coon and Friends.

This dedicated group of crime fighters was formed by Eric Cartman whose superhero alter-ego, The Coon, is half man, half raccoon. As the New Kid, players will join Mysterion, Toolshed, Human Kite, Mosquito, Mint Berry Crunch and a host of others to battle the forces of evil while Coon strives to make his team the most beloved superheroes in history.","After the events of South Park: The Stick of Truth, the children of South Park become role-playing superheroes. However, a falling-out over Cartman's planned film franchise splinters the boys split into two groups, with some calling for a civil war to make their own franchise. The player again controls The New Kid, though they can now change his gender to female if they wish."
The Swords of Ditto,74,36798,2018,Tout Public,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",4,21,5,"['Action', 'Fantasy']",Yes,921600,['Devolver Digital'],['onebitbeyond'],NA,Bird view / Isometric,"[19150, 22387, 24426, 27771, 36198, 55190, 96217, 103168, 106987, 113360]",NA,"""The Swords of Ditto is a compact action RPG that creates a unique adventure for each new hero of legend in the relentless fight against the evil Mormo. Explore a delightful but dangerous overworld, brave menacing dungeons, and improve your hero in a charming village, during your quest to overcome the evil that plagues the island. Unleash the mystical Sword of Ditto and grab a co-op friend for an unforgettable adventure filled with delightful characters, extraordinary loot, and heroic battles!""",
Light Fall,72,36620,2018,Tout Public,NA,"['Platform', 'Adventure', 'Indie']",0,20,3,"['Action', 'Fantasy', 'Mystery']",Yes,2073600,['Bishop Games'],['Bishop Games'],NA,Side view,"[19150, 24426, 28070, 36198, 55173, 55190, 56033, 80916, 96217, 106987]",Unity,"Explore the Forgotten World of Numbra to uncover your mysterious past and save the land from an imminent threat. In this land of eternal night, you will rely on your Shadow Core to brave the many challenges and foes standing in your way. Do you have what it takes to survive in perilous Numbra? 
 
The Ultimate Freedom 
Control the Shadow Core and use it the way you see fit to face the challenges of the game. You can spawn this magical box beneath your feet to propel yourself into the air and move across the land at your own pace. With the Shadow Core, you become the master of your surroundings and create your own path. 
 
An Immersive Journey 
Load up Light Fall and immerse yourself in this strange universe where darkness prevails over the light. Joining you in this adventure, Stryx the old and grumpy owl, will act as your sidekick and in-game narrator. Depending on his mood, he will either offer useful advice or bluntly mock your failures. 
 
A Vast World to Explore 
With the Shadow Core in hand, reach new heights and explore every nook and cranny of Numbra. Wander through the Lunar Plain, the Marshlands of Sorrows, the Vipera's Forest and the Unknown Depths, where shortcuts, alternative paths, hidden collectibles and easter eggs await you in large numbers. 
 
Speedrun Competition 
Quench your thirst for competition in the complementary Speedrun Game Mode. Revisit the world of Numbra to compete with players worldwide and compare your fastest times with theirs on the online leaderboard.",
Saturday Morning RPG,74,16840,2012,Tout Public,NA,"['Role-playing (RPG)', 'Sport', 'Strategy', 'Adventure', 'Indie']",0,3,10,['Comedy'],Yes,2073600,"['Joystick Labs, LLC', 'Limited Run Games']",['Mighty Rabbit Studios'],NA,Side view,"[9278, 15409, 22387, 25311, 26145, 26574, 35994, 36198, 109339, 113402]",NA,"Saturday Morning RPG is an episodic JRPG set in world heavily inspired by 1980s Saturday morning cartoons and pop culture. Players take the role of Martin ""Marty"" Michael Hall, an average high-school student who has just been granted an incredible power - a power that ultimately leads him to attract the ire of the world's most notorious villain, Commander Hood! Saturday Morning RPG features a full soundtrack by legendary composer Vince DiCola (Transformers: The Animated Movie, Rocky IV) and his composing partner, Kenny Meriedeth (contributor for DuckTales, Power Rangers, X-Men, and others).",
Super Robot Wars X,N/A,87796,2018,Tout Public,NA,"['Role-playing (RPG)', 'Simulator', 'Turn-based strategy (TBS)']",0,9,4,['Science fiction'],Yes,98900,['Bandai Namco Entertainment'],['B.B. Studio'],NA,Bird view / Isometric,"[17130, 24620, 25311, 36258, 87485, 102057, 105417, 111187, 112191, 115653]",NA,"The fates of warriors X-cross once again in a new world. The crossover of robots from different series in the world of “Al-Warth,” Super Robot Wars X is now out on STEAM! Guided by a bizarre fate, just what is waiting for the warriors gathered in “Al-Warth”?",
The Legend of Heroes: Trails of Cold Steel II: Kai,N/A,78114,2018,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",0,5,2,"['Action', 'Fantasy']",Yes,1190400,[],['Nihon Falcom'],NA,NA,"[27092, 55038, 55199, 81249, 96217, 103168, 103303, 106987, 113360, 115280]",NA,"A remaster of the Playstation 3 and Vita game now in 4K at 60fps with a high-speed skip mode that runs the story/events at 2 times normal speed and battles at 4.

It includes all previous DLC, 102 pieces of content.

It is compatible with save data from the other Trails of Cold Steel games:
Cleared data from Trails of Cold Steel I or Trails of Cold Steel I: Kai will unlock a Bonus in game.

Data from Trails of Cold Steel II will allow you to continue from were you were in the original version of the game.

Data from Trails of Cold Steel III will unlock extra costumes, bonding points, and money for your second playthrough.",
Aqua Moto Racing Utopia,58,26224,2016,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Indie', 'Arcade']",0,10,5,"['Action', 'Open world']",Yes,2073600,"['Bigben Interactive', 'Zordix', 'Nacon']",['Zordix'],NA,First person,"[3772, 17130, 26574, 27419, 37419, 51945, 56033, 105011, 118871, 119207]",NA,"Aqua Moto Racing Utopia is a challenging jet ski racing game which combines extreme speed, stunts and state-of-the art water simulation into a modern action filled gaming experience.

Featuring an epic career mode with three single player Championship campaigns, 4 player split screen racing and also an 8 player Online racing mode, Aqua Moto Racing Utopia will bring you hours upon hours of action filled fun. Add to that 4 creative party modes for that perfect gaming party.

Aqua Moto Racing Utopia lets you create your your own unique avatar to show of online with its powerful creation tool, it also lets you design your own vehicle to stand out from the pack when you push past that last competitor to claim first place in a tight race.

Sharpen your riding skills to perfection in 10 different beautiful environments with different weather and lighting conditions. Learn when to, and not to, push that boost button to pass your competitors through calm water or through huge North Sea waves.",
Psychedelica of the Black Butterfly,78,41823,2015,Tout Public,NA,"['Adventure', 'Visual Novel']",0,7,2,"['Drama', 'Romance']",Yes,608400,"['Aksys Games', 'Intragames', 'Idea Factory']",['Otomate'],NA,Text,"[11458, 19475, 54919, 63490, 112750, 120434, 136480, 150505, 153498, 158955]",NA,"Awakening in a mysterious mansion, her first, frantic thoughts are: ""Where am I? And more importantly Who am I?""

She encounters several young men in the same predicament trapped and missing their memories. To survive they must hunt black butterflies and claim kaleidoscope shards from the horrific monsters surrounding them.

Will their path lead them to hope or despair?

Follow the black butterflies as your choices unlock numerous story paths, a mansion full of fascinating characters, and a multitude of surprising endings. A mini game lets players unlock additional plot elements. Set in a highly unique, surreal atmosphere with contrasts of bright, psychedelic colors and dark, muted tones, Psychedelica of the Black Butterfly is an unforgettable adventure.","Translation of the games story from VNDB:
""As she fell deeper and deeper into the darkness, she could hear the sound of rainfall.
Also, she heard an animalistic cry.

When she woke up, the young girl found herself in a Western-style mansion.
An unknown, terrible monster rushes to attack the confused girl.
As the young girl ran away from the monster, she thought:

""Where is this place?""
""Who am I, anyway?""

Having lost pretty much all of her memories, she eventually met and joined up with some men in the same circumstances as her.
They all held weapons that were strange handguns.
From there on out, with their lives at stake, they must participate in the ""Black Butterfly Hunt"", and collect ""Kaleidoscope Shards"" possessed by those monsters.

Inside the Western-style mansion in which despair and betrayal swirls, will they be able to find hope in their futures?"""
Snow Moto Racing Freedom,52,29593,2017,Tout Public,NA,"['Racing', 'Simulator', 'Sport', 'Indie', 'Arcade']",0,8,3,['Action'],Yes,2073600,"['Zordix', 'Nacon']",[],NA,NA,"[3772, 25311, 35994, 36553, 37419, 76263, 105011, 118871, 119207, 121036]",NA,Snow Moto Racing Freedom lets you take your rightful place on a high-speed snowmobile on Snocross tracks or through vast beautiful winter landscapes. Experience the thrill of racing so close to your opponents that you can feel the spray of the snow and hear the roar of their engines. Carve your own chosen path through exotic sceneries while stringing together extreme stunts high up in the air to gain that extra speed boost to fly past your opponents.,
Battlezone: Gold Edition,75,97044,2018,Tout Public,NA,"['Shooter', 'Simulator', 'Arcade']",0,9,4,"['Action', 'Science fiction', 'Warfare']",Yes,2073600,[],['Rebellion'],NA,First person,"[25311, 38030, 43367, 55038, 68287, 76263, 105269, 106805, 112078, 119177]",NA,"""Jump into the cockpit of the most powerful tank in the galaxy and battle the maniacal Corporation ravaging Earth across a procedurally-generated campaign for 1-4 players. Playable with or without a VR headset, and available as a FREE update to Battlezone owners.""",
Super Mega Baseball 2,81,26612,2018,Tout Public,NA,"['Simulator', 'Sport', 'Indie']",1,2,3,[],Yes,1190400,['Metalhead Software'],['Metalhead Software'],NA,Third person,"[17111, 17519, 29173, 31515, 32457, 35463, 36346, 55590, 55689, 65827]",NA,"The critically acclaimed, streamlined baseball simulator is headed for second. Lace up your cleats and step onto the field for the most gratifying hardball action. Build your dream team and dominate online or on your couch.",
Professional Construction: The Simulation,N/A,32045,2016,Tout Public,NA,"['Simulator', 'Strategy']",0,5,4,[],Yes,2073600,['United Independent Entertainment GmbH'],"['Raylight Studios', 'Cypronia']",NA,NA,"[17613, 17637, 24620, 31515, 36269, 36346, 55590, 65827, 76340, 112754]",NA,"Immerse yourself in the sprawling and fascinating world of road construction! Experience life on the construction site like the pros, and use heavy equipment and massive machinery.",
Total War Saga: Thrones of Britannia,N/A,44102,2018,NA,NA,"['Real Time Strategy (RTS)', 'Strategy', 'Turn-based strategy (TBS)']",2,30,3,"['Action', 'Historical']",Yes,4953600,"['Sega Games', 'Sega']",['The Creative Assembly'],No,Bird view / Isometric,"[9856, 18623, 23345, 30229, 34269, 35371, 36553, 55029, 78550, 80961]",NA,"From the multi-award-winning strategy series, A Total War Saga: Thrones of Britannia combines huge real-time battles with engrossing turn-based campaign, set at a critical flashpoint in history. Anglo-Saxons, Gaelic clans and Viking settlers clash for control. What Kingdom will you build?",
City of Brass,66,44122,2018,Tout Public,NA,"['Shooter', 'Adventure', 'Indie']",2,15,4,"['Action', 'Fantasy']",Yes,3243100,"['Uppercut Games', 'Uppercut Games']",['Uppercut Games'],NA,First person,"[19150, 19164, 36198, 47823, 55038, 96217, 105269, 106987, 107318, 113360]",Unreal Engine 4,"Armed with scimitar and versatile whip, lash, slash, trick and trap
your way through the City of Brass, a first-person rogue-lite of treasure, snares and ghoulish foes.",
Donkey Kong Country: Tropical Freeze,83,2923,2014,Tout Public,NA,['Platform'],4,5,1,['Action'],Yes,784000,['Nintendo'],['Retro Studios'],Yes,Side view,"[1090, 1100, 2135, 2180, 2350, 2607, 7335, 8750, 20342, 26758]",NA,"All the challenging ground-pounding, barrel-blasting, side-scrolling mine cart action from the Donkey Kong Country series is back along with a bushel of new game-play elements and features. And now, there are four playable characters! Dixie Kong is back to join the adventure as a playable character alongside Diddy Kong, and for the first time in Donkey Kong Country, bearded old hero Cranky Kong joins the adventure with his bouncy cane. Any of the three can buddy up with Donkey Kong, and each character offers a different gameplay experience. On their journey to reclaim Donkey Kong Island, Donkey Kong and his friends travel across five islands with a variety of stages that include underwater areas and frozen environments.","Help Donkey Kong and his friends save their home and banana hoard from marauding Vikings in the Donkey Kong Country: Tropical Freeze game from Retro Studios. All the challenging ground-pounding, barrel-blasting, side-scrolling mine cart action from the Donkey Kong Country series is back along with a bushel of new game play elements and features."
Conan Exiles,68,16999,2018,18 year,NA,"['Fighting', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure']",14,28,3,"['Action', 'Fantasy', 'Survival', 'Open world']",Yes,21744800,"['Funcom', 'Koch Media']",['Funcom'],Yes,First person,"[17548, 25311, 26574, 27092, 35994, 81249, 96217, 103303, 109339, 115653]",Unreal Engine 4,"Conan Exiles is an online multiplayer survival game set in the lands of Conan the Barbarian. Enter a vast, open-world sandbox and play together with friends and strangers as you build your own home or even a shared city. Survive freezing cold temperatures, explore loot-filled dungeons, develop your character from a lowly peasant to a mighty barbarian, and fight to dominate your enemies in epic siege wars.
Conan Exiles can be played in full single-player, co-op, or persistent online multiplayer.","After Conan himself saves your life by cutting you down from the corpse tree, you must quickly learn to survive. Weather scouring sandstorms, shield yourself from intense temperatures and hunt animals for food and resources. Explore a vast and seamless world, from the burning desert in the south to the snow-capped mountains of the north.

Forge the legacy of your clan as you fight to reclaim and dominate the Exiled Lands. Use the powerful building system to create anything from a small home to entire cities piece by piece. Wage war using swords, bows, siege weapons, and even take control of giant avatars of the gods to crush the homes of your enemies in epic battles."
Pillars of Eternity II: Deadfire,88,26951,2018,Tout Public,NA,"['Role-playing (RPG)', 'Adventure']",5,19,6,['Fantasy'],Yes,2073600,['Versus Evil'],['Obsidian Entertainment'],NA,Bird view / Isometric,"[27092, 55038, 55199, 81249, 96217, 103168, 103303, 106987, 113360, 115653]",Unity,"Obsidian Entertainment proudly presents the sequel to our crowdfunded and critically-acclaimed role-playing game, Pillars of Eternity. Welcome to Pillars of Eternity II: Deadfire. With Pillars II, we are revisiting the rich narrative, beautiful environments, and tactical combat that made Pillars of Eternity one of the highest-rated PC games of all time.","Eothas has returned. The god of light and rebirth was thought dead, but he now inhabits the stone titan that sat buried under your keep, Caed Nua, for millennia. Ripping his way out of the ground, he destroyed your stronghold and left you at the brink of death. To save your soul, you must track down the wayward god and demand answers - answers which could throw mortals and the gods themselves into chaos.
Your hunt takes you to the Deadfire Archipelago. Located even farther east than the colonies of the Eastern Reach, Deadfire comprises hundreds of islands spanning thousands of miles - ranging from lush tropics to barren deserts. Many of these lands have never been charted, while others are inhabited by rich native cultures and a new wave of colonial settlers."
Laser League,82,36912,2018,Tout Public,NA,"['Sport', 'Strategy', 'Indie']",0,16,3,"['Action', 'Science fiction']",Yes,1190400,['505 Games'],['Roll7'],No,Bird view / Isometric,"[13200, 17130, 25311, 34823, 35994, 36553, 55077, 105269, 107318, 113895]",NA,"""Blink and you are dead! LASER LEAGUE is the new last-word in high-speed, future-sports team action. Battle against the opposition for control of nodes that bathe the arena in deadly light. Evade rival coloured beams, and fry your opponents with speed, strength and strategy.""

""In 2150 the most popular global sport is Laser League. Teams of players battle against the opposition for control of nodes that bathe the arena in deadly light. Evading rival colored beams, teams attempt to fry their opponents with speed, strength and strategy. Utilize special offensive and defensive abilities, as well as game-changing power-ups on the arena floor, to provide an edge at the crucial moment.""",
Project Nimbus: Code Mirai,73,68315,2018,Tout Public,NA,['Shooter'],0,0,1,"['Action', 'Science fiction']",Yes,2073600,"['GameTomo', 'KISS ltd', 'KISS']","['GameTomo', 'GameCrafterTeam']",NA,Third person,"[306, 27283, 55038, 57187, 68286, 95340, 103292, 105269, 107318, 113362]",NA,"Project Nimbus: Code Mirai is an exciting mech-based flying game inspired by the Gundam, Macross and Ace Combat series. It features vibrant graphics, blistering action gameplay and an epic storyline.",
Battle Chasers: Nightwar,75,12511,2017,16 year,NA,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie']",4,30,7,"['Action', 'Fantasy']",Yes,2334574,['THQ Nordic'],['Airship Syndicate'],NA,Bird view / Isometric,"[19404, 20331, 22387, 24765, 25921, 26268, 28182, 36198, 96217, 106987]",Unity,"Battle Chasers: Nightwar is an American made JPRG and dungeon-crawler, based on the best-selling Battle Chasers comic series by Joe Maduriera and inspired by JPRG greats such as Final Fantasy, Suikoden, Chrono Trigger, and Phantasy Star. It was developed by Airship Syndicate, funded through Kickstarter and published by THQ Nordic. The game features beautiful environments; a gorgeously animated strategic turn-based combat system; and hand-crafted dungeon rooms which are randomly arranged for a different experience each time. Players will battle enemies, find secrets, solve puzzles and explore the world.",
Little Witch Academia: Chamber of Time,58,36506,2017,Tout Public,NA,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",0,15,2,"['Action', 'Fantasy', 'Comedy']",Yes,NA,['Bandai Namco Entertainment'],"['APLUS Co., Ltd.']",NA,Third person,"[19164, 24426, 28010, 54775, 55038, 55199, 96217, 103168, 106987, 114009]",NA,"Little Witch Academia: Chamber of Time is a heart-pounding 3D action RPG beat ‘em up featuring an original storyline carved from the popular anime series by Studio Trigger.

Little Witch Academia: Chamber of Time features main characters from the anime and original storylines for players to explore as they make their way through Luna Nova Magical Academy.","Having been inspired by a famous witch named Shiny Chariot, an ordinary girl named Atsuko (Akko) Kagari enrolls at Luna Nova Magical Academy, a prestigious school for young girls training to become witches. Before starting summer vacation, Akko and her new classmates find out about an inexplicable phenomenon at Luna Nova caused by the Seven Wonders, which has been passed down for several centuries. Now it’s up to Akko as she takes on the adventure to unravel the mystery surrounding the Seven Wonders."
Omensight,74,80916,2018,Tout Public,NA,"['Role-playing (RPG)', 'Adventure', 'Indie']",3,19,4,"['Action', 'Mystery']",Yes,2073600,['Spearhead Games'],['Spearhead Games'],NA,Third person,"[17548, 25300, 28309, 30245, 36198, 47823, 96217, 105269, 106987, 113360]",NA,"You are the Harbinger, a skilled warrior who exists outside of time. You have foreseen the annihilation of the land known as Urralia and have been summoned to rewrite its fate. With the power to witness and alter the last moments of Urralia’s inhabitants, it’s up to you to weave a new narrative, pave the way to a brighter future, and give the world of Urralia a second chance.",
Shin Megami Tensei: Strange Journey Redux,80,27959,2017,Tout Public,NA,"['Role-playing (RPG)', 'Strategy', 'Adventure']",1,1,1,"['Action', 'Fantasy', 'Science fiction']",Yes,1280000,"['Atlus', 'Atlus USA', 'Deep Silver']",['Atlus'],NA,First person,"[1877, 25311, 27092, 28168, 55038, 55199, 81249, 96217, 103303, 106987]",NA,"The remake of the Nintendo DS game Shin Megami Tensei: Strange Journey with new additions, including a new story character.

""A spatial distortion full of demons appeared in Antarctica, threatening to engulf the Earth in Shin Megami Tensei: Strange Journey. The United Nations responded by tasking a team of highly advanced specialists with piercing the anomaly and figuring out how to stop it from the source. Well, get ready to don your Demonica once again in this new expanded port: Shin Megami Tensei: Strange Journey Redux. Expect new story content, additional endings, a new dungeon to explore, and more in the return of this sci-fi tinged SMT adventure.""",
Floor Kids,76,55196,2017,Tout Public,NA,"['Music', 'Sport', 'Indie']",0,11,6,['Action'],Yes,2073600,['MERJ Media'],"['Hololabs', 'MERJ Media']",NA,Side view,"[18981, 20329, 22387, 36198, 55173, 55190, 56033, 76110, 111130, 113895]",NA,"Floor Kids is a new breakdance battle game featuring unique freestyle gameplay, rhythm challenges, and multiplayer sessions. Discover stylized hand-drawn graphics by award-winning animator JonJon set to an original soundtrack by world-renowned scratch DJ/producer Kid Koala. Innovative controls allow you the freedom to play the way you like with a dynamic scoring system that rewards your moves based on musicality, originality, and style. Build up your crew of bboys and bgirls, unlocking new characters and locations as you cross the city, busting hundreds of different moves and countless combinations on your journey from the corner to the club. Bring Your Skills. Build Your Crew. Find Your Style.",
